session_id,agent_id,session_date,logged_hours,productive_hours
S00011294,AG0109,2026-06-21,6.96,4.03
S00011295,AG0110,2026-06-17,7.06,6.87
S00011296,AG0110,2026-06-16,8.95,5.05
S00011297,AG0110,2026-06-15,8.32,6.61
S00011298,AG0110,2026-06-26,5.54,5.72
S00011299,AG0110,2026-06-18,6.11,6.63
S00011300,AG0110,2026-06-13,5.92,4.38
S00011301,AG0110,2026-06-11,7.78,6.89
S00011302,AG0110,2026-06-14,5.29,5.36
S00011303,AG0110,2026-06-26,6.62,5.01
S00011304,AG0110,2026-06-07,6.46,5.0
S00011305,AG0110,2026-06-01,7.35,5.49
S00011306,AG0110,2026-06-02,5.83,7.45
S00011307,AG0111,2026-06-04,7.05,5.23
S00011308,AG0111,2026-06-22,8.23,5.79
S00011309,AG0111,2026-06-23,5.24,6.22
S00011310,AG0111,2026-06-07,5.83,6.02
S00011311,AG0111,2026-06-08,5.68,5.46
S00011312,AG0112,2026-06-19,8.89,4.85
S00011313,AG0112,2026-06-14,8.01,5.12
S00011314,AG0112,2026-06-03,5.94,6.37
S00011315,AG0112,2026-06-13,4.45,3.95
S00011316,AG0112,2026-06-23,7.28,5.34
S00011317,AG0112,2026-06-24,6.25,6.66
S00011318,AG0112,2026-06-02,3.75,4.57
S00011319,AG0112,2026-06-21,7.69,6.23
S00011320,AG0112,2026-06-22,6.19,5.27
S00011321,AG0112,2026-06-20,7.01,5.73
S00011322,AG0112,2026-06-16,6.15,5.76
S00011323,AG0112,2026-06-08,5.57,6.97
S00011324,AG0112,2026-06-02,5.32,5.96
S00011325,AG0113,2026-06-10,5.06,5.01
S00011326,AG0113,2026-06-19,5.94,5.87
S00011327,AG0113,2026-06-08,6.1,6.4
S00011328,AG0113,2026-06-14,6.23,6.66
S00011329,AG0113,2026-06-19,6.09,5.33
S00011330,AG0113,2026-06-21,4.95,5.74
S00011331,AG0113,2026-06-06,6.78,4.88
S00011332,AG0113,2026-06-19,5.73,5.08
S00011333,AG0113,2026-06-14,5.03,4.86
S00011334,AG0113,2026-06-04,7.97,6.19
S00011335,AG0113,2026-06-19,4.78,4.79
S00011336,AG0113,2026-06-02,7.85,4.69
S00011337,AG0113,2026-06-14,7.94,6.59
S00011338,AG0114,2026-06-02,7.03,6.09
S00011339,AG0114,2026-06-25,8.48,6.29
S00011340,AG0114,2026-06-23,6.74,4.64
S00011341,AG0114,2026-06-14,5.83,4.33
S00011342,AG0114,2026-06-16,5.79,7.01
S00011343,AG0114,2026-06-18,6.41,6.06
S00011344,AG0114,2026-06-22,7.29,5.55
S00011345,AG0115,2026-06-13,6.39,6.72
S00011346,AG0115,2026-06-20,4.89,6.16
S00011347,AG0115,2026-06-19,8.76,5.18
S00011348,AG0115,2026-06-07,7.91,6.62
S00011349,AG0115,2026-06-17,5.14,5.91
S00011350,AG0115,2026-06-19,7.55,5.26
S00011351,AG0115,2026-06-12,6.23,6.23
S00011352,AG0115,2026-06-16,5.75,5.65
S00011353,AG0116,2026-06-17,6.05,6.82
S00011354,AG0116,2026-06-16,7.11,4.38
S00011355,AG0116,2026-06-06,4.6,5.99
S00011356,AG0116,2026-06-02,7.54,3.96
S00011357,AG0116,2026-06-04,6.51,6.43
S00011358,AG0116,2026-06-22,7.25,6.82
S00011359,AG0116,2026-06-12,6.62,6.93
S00011360,AG0116,2026-06-23,5.53,6.04
S00011361,AG0116,2026-06-02,7.47,4.38
S00011362,AG0116,2026-06-14,6.63,8.09
S00011363,AG0116,2026-06-25,5.95,5.94
S00011364,AG0116,2026-06-20,6.33,6.33
S00011365,AG0116,2026-06-08,6.93,6.18
S00011366,AG0117,2026-06-01,6.14,3.59
S00011367,AG0117,2026-06-06,6.59,5.19
S00011368,AG0117,2026-06-14,7.12,6.13
S00011369,AG0117,2026-06-06,5.8,3.73
S00011370,AG0117,2026-06-21,5.41,4.95
S00011371,AG0117,2026-06-07,5.61,5.02
S00011372,AG0117,2026-06-23,6.46,5.35
S00011373,AG0117,2026-06-10,7.66,6.11
S00011374,AG0117,2026-06-01,7.73,6.07
S00011375,AG0117,2026-06-23,7.99,5.9
S00011376,AG0117,2026-06-23,6.18,5.55
S00011377,AG0117,2026-06-07,6.18,6.52
S00011378,AG0117,2026-06-01,7.01,6.06
S00011379,AG0118,2026-06-07,7.39,7.46
S00011380,AG0118,2026-06-26,7.69,7.04
S00011381,AG0118,2026-06-13,7.69,5.16
S00011382,AG0118,2026-06-17,4.89,6.75
S00011383,AG0118,2026-06-16,7.4,4.88
S00011384,AG0118,2026-06-10,7.19,7.26
S00011385,AG0118,2026-06-27,8.18,6.17
S00011386,AG0118,2026-06-09,5.57,5.93
S00011387,AG0118,2026-06-20,5.1,5.83
S00011388,AG0118,2026-06-10,6.93,4.25
S00011389,AG0118,2026-06-22,4.76,4.29
S00011390,AG0118,2026-06-05,5.33,6.08
S00011391,AG0119,2026-06-04,4.76,5.52
S00011392,AG0119,2026-06-22,6.69,4.63
S00011393,AG0119,2026-06-18,6.05,6.28
S00011394,AG0119,2026-06-20,7.72,3.81
S00011395,AG0119,2026-06-03,4.76,3.57
S00011396,AG0119,2026-06-03,7.02,6.05
S00011397,AG0119,2026-06-11,7.63,5.44
S00011398,AG0119,2026-06-17,7.02,5.87
S00011399,AG0119,2026-06-06,7.32,4.19
S00011400,AG0119,2026-06-02,7.22,6.58
S00011401,AG0119,2026-06-09,6.38,3.17
S00011402,AG0120,2026-06-14,7.72,5.24
S00011403,AG0120,2026-06-05,4.41,6.54
S00011404,AG0120,2026-06-18,6.87,5.79
S00011405,AG0120,2026-06-15,6.58,6.77
S00011406,AG0120,2026-06-18,4.64,5.63
S00011407,AG0120,2026-06-23,7.78,3.68
S00011408,AG0001,2026-07-02,7.87,6.48
S00011409,AG0001,2026-07-01,8.15,6.18
S00011410,AG0001,2026-07-12,7.27,4.42
S00011411,AG0001,2026-07-12,6.21,5.82
S00011412,AG0001,2026-07-24,7.55,4.13
S00011413,AG0001,2026-07-17,8.78,3.68
S00011414,AG0001,2026-07-16,7.66,6.62
S00011415,AG0001,2026-07-11,6.98,6.65
S00011416,AG0001,2026-07-11,5.68,5.53
S00011417,AG0002,2026-07-25,8.48,5.57
S00011418,AG0002,2026-07-13,7.36,6.08
S00011419,AG0002,2026-07-12,7.25,5.28
S00011420,AG0002,2026-07-04,5.87,5.69
S00011421,AG0002,2026-07-08,7.96,5.94
S00011422,AG0002,2026-07-08,5.43,4.28
S00011423,AG0002,2026-07-04,8.56,5.6
S00011424,AG0002,2026-07-27,5.1,4.66
S00011425,AG0002,2026-07-12,6.58,4.72
S00011426,AG0003,2026-07-20,6.01,5.34
S00011427,AG0003,2026-07-18,7.59,5.2
S00011428,AG0003,2026-07-01,5.49,5.09
S00011429,AG0003,2026-07-19,5.9,5.25
S00011430,AG0003,2026-07-02,7.04,5.7
S00011431,AG0003,2026-07-21,6.48,5.67
S00011432,AG0003,2026-07-02,5.84,5.26
S00011433,AG0003,2026-07-21,9.07,4.38
S00011434,AG0003,2026-07-24,7.61,6.03
S00011435,AG0003,2026-07-20,7.67,4.79
S00011436,AG0003,2026-07-08,6.05,5.61
S00011437,AG0003,2026-07-13,6.37,6.68
S00011438,AG0003,2026-07-11,7.67,6.11
S00011439,AG0004,2026-07-20,7.16,5.97
S00011440,AG0004,2026-07-07,7.21,7.15
S00011441,AG0004,2026-07-22,6.64,4.88
S00011442,AG0004,2026-07-22,5.24,3.9
S00011443,AG0004,2026-07-23,8.09,5.96
S00011444,AG0004,2026-07-06,6.93,4.61
S00011445,AG0005,2026-07-07,6.64,4.71
S00011446,AG0005,2026-07-16,5.71,6.03
S00011447,AG0005,2026-07-02,6.53,4.36
S00011448,AG0005,2026-07-26,7.01,5.54
S00011449,AG0005,2026-07-06,7.07,7.01
S00011450,AG0005,2026-07-14,4.61,5.62
S00011451,AG0005,2026-07-01,6.41,5.61
S00011452,AG0005,2026-07-09,6.89,4.48
S00011453,AG0005,2026-07-13,5.31,5.78
S00011454,AG0005,2026-07-15,7.4,4.53
S00011455,AG0005,2026-07-02,8.68,6.15
S00011456,AG0005,2026-07-12,6.11,5.28
S00011457,AG0006,2026-07-19,9.24,6.13
S00011458,AG0006,2026-07-04,5.27,5.19
S00011459,AG0006,2026-07-14,6.06,5.57
S00011460,AG0006,2026-07-27,4.48,2.99
S00011461,AG0006,2026-07-04,7.73,3.92
S00011462,AG0006,2026-07-17,4.54,6.24
S00011463,AG0006,2026-07-03,7.93,5.78
S00011464,AG0007,2026-07-27,7.72,3.52
S00011465,AG0007,2026-07-18,9.5,5.58
S00011466,AG0007,2026-07-09,4.89,4.86
S00011467,AG0007,2026-07-13,6.84,5.27
S00011468,AG0007,2026-07-04,6.47,4.6
S00011469,AG0007,2026-07-14,6.07,5.44
S00011470,AG0007,2026-07-01,6.74,7.43
S00011471,AG0007,2026-07-21,6.73,4.75
S00011472,AG0007,2026-07-16,7.38,4.7
S00011473,AG0007,2026-07-18,6.44,5.92
S00011474,AG0007,2026-07-20,5.63,6.77
S00011475,AG0007,2026-07-10,8.71,6.73
S00011476,AG0007,2026-07-17,5.85,5.4
S00011477,AG0007,2026-07-22,5.79,5.88
S00011478,AG0007,2026-07-09,7.66,6.09
S00011479,AG0008,2026-07-26,7.78,4.12
S00011480,AG0008,2026-07-14,6.61,4.11
S00011481,AG0008,2026-07-13,5.68,4.75
S00011482,AG0008,2026-07-23,6.01,4.79
S00011483,AG0008,2026-07-05,3.97,5.87
S00011484,AG0008,2026-07-12,6.05,5.21
S00011485,AG0008,2026-07-07,5.54,3.92
S00011486,AG0008,2026-07-01,7.97,5.48
S00011487,AG0008,2026-07-16,5.89,6.0
S00011488,AG0008,2026-07-15,6.21,3.32
S00011489,AG0008,2026-07-11,6.2,5.1
S00011490,AG0009,2026-07-01,6.45,5.99
S00011491,AG0009,2026-07-12,5.77,4.46
S00011492,AG0009,2026-07-19,8.63,5.64
S00011493,AG0009,2026-07-09,7.19,5.2
S00011494,AG0009,2026-07-25,6.68,6.28
S00011495,AG0009,2026-07-20,7.22,2.63
S00011496,AG0009,2026-07-23,6.65,5.59
S00011497,AG0009,2026-07-19,7.44,4.82
S00011498,AG0009,2026-07-14,6.57,6.26
S00011499,AG0009,2026-07-04,8.11,6.23
S00011500,AG0009,2026-07-10,5.57,6.79
S00011501,AG0009,2026-07-13,6.53,5.59
S00011502,AG0009,2026-07-24,4.86,4.91
S00011503,AG0010,2026-07-08,6.0,5.64
S00011504,AG0010,2026-07-15,4.47,6.18
S00011505,AG0010,2026-07-09,6.05,5.96
S00011506,AG0010,2026-07-04,6.04,4.21
S00011507,AG0010,2026-07-16,4.63,6.01
S00011508,AG0010,2026-07-09,7.69,4.82
S00011509,AG0011,2026-07-08,8.89,4.71
S00011510,AG0011,2026-07-05,7.23,4.45
S00011511,AG0011,2026-07-24,5.27,5.57
S00011512,AG0011,2026-07-20,4.62,4.34
S00011513,AG0012,2026-07-01,6.41,5.76
S00011514,AG0012,2026-07-16,7.62,5.64
S00011515,AG0012,2026-07-07,7.45,5.87
S00011516,AG0012,2026-07-04,7.4,5.09
S00011517,AG0012,2026-07-07,6.56,7.44
S00011518,AG0012,2026-07-25,6.13,7.26
S00011519,AG0012,2026-07-20,5.93,6.6
S00011520,AG0012,2026-07-09,7.28,5.43
S00011521,AG0012,2026-07-01,4.51,7.06
S00011522,AG0012,2026-07-11,3.95,4.88
S00011523,AG0013,2026-07-22,4.29,7.07
S00011524,AG0013,2026-07-02,5.22,6.39
S00011525,AG0013,2026-07-02,5.23,5.58
S00011526,AG0013,2026-07-24,6.11,5.65
S00011527,AG0013,2026-07-19,5.78,5.37
S00011528,AG0013,2026-07-04,4.75,6.27
S00011529,AG0013,2026-07-21,5.29,5.58
S00011530,AG0013,2026-07-13,7.08,6.88
S00011531,AG0013,2026-07-27,5.7,4.4
S00011532,AG0013,2026-07-22,4.15,5.42
S00011533,AG0013,2026-07-25,8.61,6.32
S00011534,AG0013,2026-07-19,6.22,6.01
S00011535,AG0013,2026-07-25,6.58,5.92
S00011536,AG0014,2026-07-23,5.69,6.41
S00011537,AG0014,2026-07-10,6.56,5.75
S00011538,AG0014,2026-07-14,7.4,6.18
S00011539,AG0014,2026-07-16,6.75,6.81
S00011540,AG0014,2026-07-02,6.99,6.54
S00011541,AG0014,2026-07-22,7.13,4.85
S00011542,AG0015,2026-07-24,6.48,7.8
S00011543,AG0015,2026-07-02,7.71,4.76
S00011544,AG0015,2026-07-04,6.88,5.55
S00011545,AG0015,2026-07-17,6.18,6.23
S00011546,AG0015,2026-07-09,4.06,4.94
S00011547,AG0015,2026-07-24,7.49,5.69
S00011548,AG0015,2026-07-05,5.27,5.48
S00011549,AG0015,2026-07-01,6.75,6.23
S00011550,AG0016,2026-07-05,6.42,6.17
S00011551,AG0016,2026-07-27,6.55,5.78
S00011552,AG0016,2026-07-17,6.5,5.91
S00011553,AG0016,2026-07-04,7.72,6.34
S00011554,AG0017,2026-07-22,6.85,5.18
S00011555,AG0017,2026-07-06,5.41,5.56
S00011556,AG0017,2026-07-21,6.22,4.74
S00011557,AG0017,2026-07-26,6.97,5.89
S00011558,AG0017,2026-07-21,5.61,5.83
S00011559,AG0017,2026-07-18,4.42,6.27
S00011560,AG0017,2026-07-09,6.33,4.58
S00011561,AG0017,2026-07-01,6.78,5.45
S00011562,AG0017,2026-07-23,5.0,5.53
S00011563,AG0017,2026-07-08,8.82,3.27
S00011564,AG0017,2026-07-18,4.88,3.42
S00011565,AG0017,2026-07-05,9.17,4.45
S00011566,AG0018,2026-07-07,6.33,4.8
S00011567,AG0018,2026-07-17,6.29,5.97
S00011568,AG0018,2026-07-03,5.94,4.82
S00011569,AG0018,2026-07-21,6.93,4.53
S00011570,AG0018,2026-07-22,5.42,5.71
S00011571,AG0018,2026-07-12,8.37,3.82
S00011572,AG0018,2026-07-01,6.16,3.0
S00011573,AG0018,2026-07-20,6.65,6.09
S00011574,AG0018,2026-07-14,8.19,5.24
S00011575,AG0018,2026-07-11,6.52,5.71
S00011576,AG0018,2026-07-11,4.91,5.68
S00011577,AG0019,2026-07-09,5.18,8.13
S00011578,AG0019,2026-07-12,7.13,5.23
S00011579,AG0019,2026-07-22,4.48,6.14
S00011580,AG0019,2026-07-16,4.37,4.35
S00011581,AG0019,2026-07-26,6.6,4.34
S00011582,AG0019,2026-07-08,6.2,4.99
S00011583,AG0019,2026-07-22,7.03,7.17
S00011584,AG0019,2026-07-25,7.1,4.93
S00011585,AG0019,2026-07-21,5.7,4.66
S00011586,AG0019,2026-07-25,6.32,6.02
S00011587,AG0019,2026-07-11,6.93,5.09
S00011588,AG0019,2026-07-26,7.95,6.83
S00011589,AG0019,2026-07-11,6.85,5.46
S00011590,AG0020,2026-07-15,7.25,4.05
S00011591,AG0020,2026-07-23,5.96,4.22
S00011592,AG0020,2026-07-07,5.96,7.42
S00011593,AG0020,2026-07-21,7.58,5.35
S00011594,AG0020,2026-07-26,6.81,5.69
S00011595,AG0020,2026-07-13,7.38,5.12
S00011596,AG0020,2026-07-12,6.79,5.83
S00011597,AG0020,2026-07-11,6.14,4.88
S00011598,AG0020,2026-07-02,6.43,6.98
S00011599,AG0020,2026-07-04,6.14,6.08
S00011600,AG0020,2026-07-13,6.89,5.85
S00011601,AG0021,2026-07-10,5.64,7.02
S00011602,AG0021,2026-07-12,6.21,3.12
S00011603,AG0021,2026-07-13,5.72,4.3
S00011604,AG0021,2026-07-03,6.69,5.23
S00011605,AG0021,2026-07-20,6.22,5.44
S00011606,AG0021,2026-07-12,7.09,4.78
S00011607,AG0021,2026-07-09,8.5,5.77
S00011608,AG0021,2026-07-21,6.44,4.66
S00011609,AG0021,2026-07-13,5.34,5.76
S00011610,AG0022,2026-07-13,6.91,6.75
S00011611,AG0022,2026-07-18,4.24,5.02
S00011612,AG0022,2026-07-13,5.54,5.8
S00011613,AG0022,2026-07-17,7.14,6.45
S00011614,AG0022,2026-07-04,7.84,6.54
S00011615,AG0023,2026-07-14,7.1,6.69
S00011616,AG0023,2026-07-14,7.49,4.39
S00011617,AG0023,2026-07-17,6.1,6.27
S00011618,AG0023,2026-07-24,6.97,6.41
S00011619,AG0023,2026-07-15,6.33,6.04
S00011620,AG0023,2026-07-03,6.45,6.98
S00011621,AG0023,2026-07-11,6.6,6.4
S00011622,AG0023,2026-07-20,6.43,3.89
S00011623,AG0023,2026-07-18,6.2,4.39
S00011624,AG0024,2026-07-08,9.06,5.36
S00011625,AG0024,2026-07-23,6.18,6.83
S00011626,AG0024,2026-07-17,3.8,5.04
S00011627,AG0024,2026-07-17,6.92,4.97
S00011628,AG0024,2026-07-11,5.36,5.9
S00011629,AG0024,2026-07-16,5.57,4.35
S00011630,AG0024,2026-07-05,4.85,4.41
S00011631,AG0024,2026-07-19,4.98,6.32
S00011632,AG0024,2026-07-25,6.56,4.76
S00011633,AG0024,2026-07-02,7.51,6.83
S00011634,AG0024,2026-07-07,6.42,5.5
S00011635,AG0024,2026-07-12,5.31,6.76
S00011636,AG0024,2026-07-14,4.51,4.3
S00011637,AG0024,2026-07-14,7.12,2.91
S00011638,AG0024,2026-07-02,6.04,5.22
S00011639,AG0025,2026-07-06,8.0,5.56
S00011640,AG0025,2026-07-22,7.12,5.25
S00011641,AG0025,2026-07-13,6.57,4.44
S00011642,AG0025,2026-07-21,9.17,3.66
S00011643,AG0025,2026-07-12,7.89,6.54
S00011644,AG0026,2026-07-01,7.4,5.59
S00011645,AG0026,2026-07-08,6.59,5.67
S00011646,AG0026,2026-07-02,7.5,5.41
S00011647,AG0026,2026-07-20,7.87,4.8
S00011648,AG0026,2026-07-01,6.94,6.56
S00011649,AG0026,2026-07-03,7.91,5.09
S00011650,AG0026,2026-07-20,4.45,6.09
S00011651,AG0026,2026-07-14,5.62,4.2
S00011652,AG0026,2026-07-01,8.86,3.97
S00011653,AG0026,2026-07-06,7.43,4.71
S00011654,AG0026,2026-07-14,6.33,4.52
S00011655,AG0027,2026-07-10,9.01,4.9
S00011656,AG0027,2026-07-14,7.61,4.64
S00011657,AG0027,2026-07-19,6.93,3.08
S00011658,AG0027,2026-07-06,6.46,5.12
S00011659,AG0027,2026-07-11,7.33,3.82
S00011660,AG0027,2026-07-27,6.11,5.98
S00011661,AG0027,2026-07-15,7.08,6.14
S00011662,AG0027,2026-07-23,6.42,5.59
S00011663,AG0027,2026-07-08,5.76,6.02
S00011664,AG0027,2026-07-11,7.17,5.29
S00011665,AG0027,2026-07-09,6.83,6.48
S00011666,AG0027,2026-07-14,5.01,4.21
S00011667,AG0027,2026-07-24,7.44,5.26
S00011668,AG0027,2026-07-17,6.85,5.61
S00011669,AG0028,2026-07-27,6.86,4.75
S00011670,AG0028,2026-07-25,7.23,5.05
S00011671,AG0028,2026-07-10,6.92,6.57
S00011672,AG0028,2026-07-17,6.55,6.4
S00011673,AG0028,2026-07-27,6.13,3.81
S00011674,AG0028,2026-07-02,7.22,5.32
S00011675,AG0028,2026-07-11,8.05,4.33
S00011676,AG0028,2026-07-15,5.91,6.27
S00011677,AG0028,2026-07-22,4.87,7.22
S00011678,AG0028,2026-07-14,7.27,5.26
S00011679,AG0028,2026-07-06,6.34,5.21
S00011680,AG0028,2026-07-03,7.92,5.48
S00011681,AG0028,2026-07-09,8.13,6.43
S00011682,AG0028,2026-07-25,6.78,5.4
S00011683,AG0029,2026-07-26,6.98,4.75
S00011684,AG0029,2026-07-11,5.79,7.19
S00011685,AG0029,2026-07-11,6.86,6.93
S00011686,AG0029,2026-07-04,6.31,5.47
S00011687,AG0029,2026-07-13,7.52,6.49
S00011688,AG0029,2026-07-20,6.42,7.33
S00011689,AG0030,2026-07-21,5.15,6.43
S00011690,AG0030,2026-07-11,6.5,5.89
S00011691,AG0030,2026-07-21,5.49,7.36
S00011692,AG0030,2026-07-26,8.14,3.45
S00011693,AG0031,2026-07-20,5.94,4.41
S00011694,AG0031,2026-07-04,4.24,5.61
S00011695,AG0031,2026-07-13,5.25,6.54
S00011696,AG0031,2026-07-03,6.71,4.02
S00011697,AG0031,2026-07-25,4.17,5.64
S00011698,AG0031,2026-07-17,4.85,6.69
S00011699,AG0032,2026-07-19,6.57,5.66
S00011700,AG0032,2026-07-07,6.88,6.49
S00011701,AG0032,2026-07-09,7.78,6.25
S00011702,AG0032,2026-07-27,6.7,5.73
S00011703,AG0033,2026-07-20,6.7,6.09
S00011704,AG0033,2026-07-08,6.06,5.33
S00011705,AG0033,2026-07-17,7.8,4.0
S00011706,AG0033,2026-07-23,5.87,4.75
S00011707,AG0033,2026-07-24,7.24,3.31
S00011708,AG0034,2026-07-18,7.15,4.18
S00011709,AG0034,2026-07-18,7.94,4.77
S00011710,AG0034,2026-07-17,7.5,6.23
S00011711,AG0034,2026-07-07,6.35,6.22
S00011712,AG0034,2026-07-17,5.42,6.45
S00011713,AG0034,2026-07-13,5.51,5.7
S00011714,AG0034,2026-07-04,5.28,5.98
S00011715,AG0035,2026-07-21,5.5,5.11
S00011716,AG0035,2026-07-12,6.57,6.68
S00011717,AG0035,2026-07-15,5.37,5.67
S00011718,AG0035,2026-07-09,7.21,4.07
S00011719,AG0035,2026-07-17,5.56,6.08
S00011720,AG0035,2026-07-01,5.18,3.16
S00011721,AG0036,2026-07-25,5.21,6.88
S00011722,AG0036,2026-07-19,7.29,4.45
S00011723,AG0036,2026-07-20,6.96,4.61
S00011724,AG0036,2026-07-21,6.93,6.07
S00011725,AG0036,2026-07-27,6.62,5.7
S00011726,AG0036,2026-07-17,5.5,6.04
S00011727,AG0036,2026-07-21,7.21,5.65
S00011728,AG0036,2026-07-06,7.31,4.84
S00011729,AG0036,2026-07-26,8.34,5.06
S00011730,AG0036,2026-07-25,6.64,4.79
S00011731,AG0036,2026-07-01,6.44,6.1
S00011732,AG0036,2026-07-10,6.93,7.35
S00011733,AG0037,2026-07-24,5.16,5.34
S00011734,AG0037,2026-07-24,5.37,5.95
S00011735,AG0037,2026-07-09,5.73,5.93
S00011736,AG0037,2026-07-09,7.12,3.36
S00011737,AG0037,2026-07-27,5.92,4.69
S00011738,AG0037,2026-07-05,5.86,5.27
S00011739,AG0037,2026-07-08,5.6,5.66
S00011740,AG0037,2026-07-11,6.88,6.35
S00011741,AG0037,2026-07-23,8.36,4.85
S00011742,AG0037,2026-07-03,5.21,5.35
S00011743,AG0037,2026-07-09,6.55,5.77
S00011744,AG0037,2026-07-27,6.03,5.63
S00011745,AG0037,2026-07-26,5.49,7.19
S00011746,AG0038,2026-07-05,7.97,5.41
S00011747,AG0038,2026-07-10,6.24,3.33
S00011748,AG0038,2026-07-20,7.06,5.98
S00011749,AG0038,2026-07-15,6.23,4.78
S00011750,AG0038,2026-07-04,5.35,6.19
S00011751,AG0038,2026-07-25,8.03,7.16
S00011752,AG0038,2026-07-11,7.06,7.01
S00011753,AG0038,2026-07-23,8.19,5.97
S00011754,AG0038,2026-07-22,6.92,4.59
S00011755,AG0038,2026-07-22,7.04,4.85
S00011756,AG0038,2026-07-04,8.34,6.12
S00011757,AG0038,2026-07-20,6.64,5.06
S00011758,AG0039,2026-07-12,6.18,6.28
S00011759,AG0039,2026-07-18,5.63,4.81
S00011760,AG0039,2026-07-15,5.29,5.04
S00011761,AG0039,2026-07-23,5.79,5.95
S00011762,AG0039,2026-07-13,6.31,5.74
S00011763,AG0039,2026-07-08,6.23,6.38
S00011764,AG0039,2026-07-24,5.88,5.58
S00011765,AG0039,2026-07-18,8.62,5.74
S00011766,AG0040,2026-07-16,7.02,5.29
S00011767,AG0040,2026-07-26,7.73,6.12
S00011768,AG0040,2026-07-24,5.3,5.36
S00011769,AG0040,2026-07-23,6.29,6.84
S00011770,AG0040,2026-07-13,5.74,6.96
S00011771,AG0040,2026-07-09,6.71,5.14
S00011772,AG0040,2026-07-18,6.98,6.3
S00011773,AG0040,2026-07-12,8.06,4.65
S00011774,AG0040,2026-07-11,5.19,4.11
S00011775,AG0040,2026-07-17,5.32,6.98
S00011776,AG0040,2026-07-23,6.37,5.17
S00011777,AG0040,2026-07-11,8.77,6.3
S00011778,AG0040,2026-07-05,7.16,3.96
S00011779,AG0041,2026-07-09,7.61,6.72
S00011780,AG0041,2026-07-03,7.93,4.71
S00011781,AG0041,2026-07-17,6.61,5.79
S00011782,AG0041,2026-07-09,7.1,5.64
S00011783,AG0041,2026-07-19,7.64,6.77
S00011784,AG0041,2026-07-22,6.39,6.45
S00011785,AG0041,2026-07-03,6.66,4.53
S00011786,AG0041,2026-07-22,4.77,4.72
S00011787,AG0041,2026-07-12,7.07,5.76
S00011788,AG0042,2026-07-04,5.7,6.24
S00011789,AG0042,2026-07-25,8.07,6.74
S00011790,AG0042,2026-07-08,7.65,4.81
S00011791,AG0042,2026-07-08,5.61,7.39
S00011792,AG0042,2026-07-25,7.46,6.41
S00011793,AG0042,2026-07-14,6.35,6.58
S00011794,AG0042,2026-07-26,6.21,6.1
S00011795,AG0042,2026-07-09,5.74,7.19
S00011796,AG0042,2026-07-08,6.08,5.64
S00011797,AG0042,2026-07-05,6.7,5.52
S00011798,AG0043,2026-07-16,6.51,5.68
S00011799,AG0043,2026-07-12,8.35,6.1
S00011800,AG0043,2026-07-06,6.42,5.01
S00011801,AG0043,2026-07-07,6.01,4.83
S00011802,AG0043,2026-07-13,5.51,5.06
S00011803,AG0043,2026-07-06,6.14,6.27
S00011804,AG0043,2026-07-21,7.33,6.42
S00011805,AG0043,2026-07-05,6.39,5.45
S00011806,AG0043,2026-07-16,6.3,4.64
S00011807,AG0043,2026-07-18,5.16,6.41
S00011808,AG0043,2026-07-16,5.3,6.72
S00011809,AG0044,2026-07-20,7.57,6.27
S00011810,AG0044,2026-07-17,5.28,4.89
S00011811,AG0044,2026-07-05,6.34,4.8
S00011812,AG0044,2026-07-05,6.42,4.93
S00011813,AG0044,2026-07-01,7.59,4.26
S00011814,AG0044,2026-07-04,7.88,5.34
S00011815,AG0044,2026-07-23,5.66,4.22
S00011816,AG0044,2026-07-14,7.51,4.54
S00011817,AG0044,2026-07-12,6.03,5.44
S00011818,AG0044,2026-07-05,8.62,3.83
S00011819,AG0045,2026-07-15,7.09,6.0
S00011820,AG0045,2026-07-10,6.59,6.29
S00011821,AG0045,2026-07-21,6.4,6.11
S00011822,AG0045,2026-07-20,7.12,5.37
S00011823,AG0045,2026-07-06,6.51,4.82
S00011824,AG0045,2026-07-19,8.2,4.34
S00011825,AG0045,2026-07-08,8.65,5.77
S00011826,AG0045,2026-07-14,6.69,5.75
S00011827,AG0045,2026-07-24,8.77,6.62
S00011828,AG0045,2026-07-07,6.35,5.5
S00011829,AG0045,2026-07-13,6.95,4.52
S00011830,AG0046,2026-07-23,5.93,4.8
S00011831,AG0046,2026-07-25,7.79,4.52
S00011832,AG0046,2026-07-23,7.14,5.75
S00011833,AG0046,2026-07-24,6.69,3.45
S00011834,AG0046,2026-07-17,5.03,5.96
S00011835,AG0046,2026-07-18,8.89,5.77
S00011836,AG0047,2026-07-17,5.77,4.66
S00011837,AG0047,2026-07-06,6.31,6.61
S00011838,AG0047,2026-07-15,6.23,5.9
S00011839,AG0047,2026-07-22,5.03,6.52
S00011840,AG0047,2026-07-08,5.9,4.93
S00011841,AG0047,2026-07-15,3.84,4.93
S00011842,AG0047,2026-07-22,7.87,4.05
S00011843,AG0047,2026-07-04,5.87,6.3
S00011844,AG0047,2026-07-11,4.42,6.2
S00011845,AG0048,2026-07-24,5.63,6.28
S00011846,AG0048,2026-07-19,5.53,6.07
S00011847,AG0048,2026-07-22,4.62,6.12
S00011848,AG0048,2026-07-25,7.68,5.96
S00011849,AG0048,2026-07-03,5.49,6.0
S00011850,AG0048,2026-07-03,5.54,5.58
S00011851,AG0048,2026-07-14,5.94,5.59
S00011852,AG0048,2026-07-22,5.79,4.97
