targeting_id,account_id,target_date,campaign_id,strategy,priority_band,propensity_score
T000008279,A000781,2026-06-22,C010,NEW_TARGETING,LOW,0.207
T000008280,A002489,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.143
T000008281,A001322,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.636
T000008282,A001102,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.324
T000008283,A001119,2026-06-10,C010,NEW_TARGETING,HIGH,0.759
T000008284,A000973,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.595
T000008285,A001371,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.36
T000008286,A002480,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.423
T000008287,A002535,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.449
T000008288,A000200,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.649
T000008289,A001426,2026-06-12,C010,NEW_TARGETING,LOW,0.692
T000008290,A003238,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.616
T000008291,A002225,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.34
T000008292,A001717,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.38
T000008293,A004194,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.556
T000008294,A004086,2026-06-23,C010,NEW_TARGETING,HIGH,0.664
T000008295,A002029,2026-06-05,C010,NEW_TARGETING,LOW,0.914
T000008296,A003063,2026-06-02,C010,NEW_TARGETING,HIGH,0.164
T000008297,A000577,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.843
T000008298,A000249,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.973
T000008299,A003746,2026-06-26,C010,NEW_TARGETING,HIGH,0.98
T000008300,A000518,2026-06-19,C010,NEW_TARGETING,LOW,0.69
T000008301,A002960,2026-06-06,C010,NEW_TARGETING,HIGH,0.836
T000008302,A004075,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.938
T000008303,A003534,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.488
T000008304,A000855,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.47
T000008305,A000825,2026-06-24,C010,NEW_TARGETING,LOW,0.804
T000008306,A002906,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.525
T000008307,A002622,2026-06-16,C010,NEW_TARGETING,LOW,0.815
T000008308,A003475,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.631
T000008309,A000244,2026-06-14,C010,NEW_TARGETING,HIGH,0.303
T000008310,A000496,2026-06-05,C010,NEW_TARGETING,HIGH,0.834
T000008311,A003489,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.694
T000008312,A000513,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.243
T000008313,A003950,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.344
T000008314,A000070,2026-06-02,C010,NEW_TARGETING,HIGH,0.555
T000008315,A003357,2026-06-27,C010,NEW_TARGETING,HIGH,0.858
T000008316,A001743,2026-06-23,C010,NEW_TARGETING,LOW,0.737
T000008317,A000724,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.652
T000008318,A001584,2026-06-18,C010,NEW_TARGETING,LOW,0.544
T000008319,A003796,2026-06-22,C010,NEW_TARGETING,HIGH,0.592
T000008320,A001566,2026-06-16,C010,NEW_TARGETING,LOW,0.468
T000008321,A003316,2026-06-22,C010,NEW_TARGETING,HIGH,0.907
T000008322,A002238,2026-06-11,C010,NEW_TARGETING,HIGH,0.288
T000008323,A001564,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.761
T000008324,A001951,2026-06-08,C010,NEW_TARGETING,HIGH,0.639
T000008325,A002403,2026-06-15,C010,NEW_TARGETING,HIGH,0.129
T000008326,A003332,2026-06-11,C010,NEW_TARGETING,LOW,0.151
T000008327,A001072,2026-06-06,C010,NEW_TARGETING,HIGH,0.85
T000008328,A001815,2026-06-19,C010,NEW_TARGETING,LOW,0.355
T000008329,A004156,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.26
T000008330,A000655,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.322
T000008331,A000526,2026-06-02,C010,NEW_TARGETING,HIGH,0.696
T000008332,A003613,2026-06-16,C010,NEW_TARGETING,HIGH,0.747
T000008333,A001228,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.203
T000008334,A000033,2026-06-17,C010,NEW_TARGETING,HIGH,0.851
T000008335,A003342,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.472
T000008336,A003961,2026-06-04,C010,NEW_TARGETING,HIGH,0.369
T000008337,A003290,2026-06-27,C010,NEW_TARGETING,LOW,0.514
T000008338,A002725,2026-06-24,C010,NEW_TARGETING,LOW,0.356
T000008339,A001765,2026-06-04,C010,NEW_TARGETING,HIGH,0.505
T000008340,A000200,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.695
T000008341,A002178,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.939
T000008342,A002492,2026-06-19,C010,NEW_TARGETING,LOW,0.941
T000008343,A004182,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.951
T000008344,A003820,2026-06-01,C010,NEW_TARGETING,LOW,0.465
T000008345,A001873,2026-06-22,C010,NEW_TARGETING,LOW,0.848
T000008346,A001296,2026-06-09,C010,NEW_TARGETING,HIGH,0.557
T000008347,A003824,2026-06-02,C010,NEW_TARGETING,HIGH,0.677
T000008348,A001205,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.708
T000008349,A000282,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.139
T000008350,A003725,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.79
T000008351,A002766,2026-06-27,C010,NEW_TARGETING,LOW,0.542
T000008352,A002814,2026-06-09,C010,NEW_TARGETING,LOW,0.87
T000008353,A002772,2026-06-17,C010,NEW_TARGETING,HIGH,0.896
T000008354,A001632,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.414
T000008355,A003028,2026-06-08,C010,NEW_TARGETING,LOW,0.948
T000008356,A002082,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.466
T000008357,A000184,2026-06-19,C010,NEW_TARGETING,HIGH,0.568
T000008358,A004180,2026-06-13,C010,NEW_TARGETING,LOW,0.441
T000008359,A000501,2026-06-26,C010,NEW_TARGETING,LOW,0.393
T000008360,A002006,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.321
T000008361,A002932,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.307
T000008362,A001641,2026-06-27,C010,NEW_TARGETING,LOW,0.453
T000008363,A003115,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.943
T000008364,A001075,2026-06-04,C010,NEW_TARGETING,HIGH,0.123
T000008365,A001269,2026-06-19,C010,NEW_TARGETING,HIGH,0.532
T000008366,A001747,2026-06-20,C010,NEW_TARGETING,LOW,0.935
T000008367,A004194,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.674
T000008368,A002112,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.185
T000008369,A001446,2026-06-14,C010,NEW_TARGETING,HIGH,0.338
T000008370,A002435,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.435
T000008371,A003664,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.321
T000008372,A000192,2026-06-06,C010,NEW_TARGETING,HIGH,0.534
T000008373,A002316,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.435
T000008374,A000094,2026-06-01,C010,NEW_TARGETING,LOW,0.542
T000008375,A003741,2026-06-06,C010,NEW_TARGETING,HIGH,0.738
T000008376,A001751,2026-06-12,C010,NEW_TARGETING,LOW,0.492
T000008377,A003931,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.896
T000008378,A000617,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.741
T000008379,A003270,2026-06-24,C010,NEW_TARGETING,HIGH,0.961
T000008380,A001310,2026-06-15,C010,NEW_TARGETING,LOW,0.645
T000008381,A002339,2026-06-08,C010,NEW_TARGETING,LOW,0.65
T000008382,A000372,2026-06-01,C010,NEW_TARGETING,LOW,0.684
T000008383,A003077,2026-06-13,C010,NEW_TARGETING,LOW,0.223
T000008384,A002198,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.861
T000008385,A003191,2026-06-17,C010,NEW_TARGETING,HIGH,0.543
T000008386,A000628,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.407
T000008387,A002090,2026-06-25,C010,NEW_TARGETING,HIGH,0.317
T000008388,A002759,2026-06-12,C010,NEW_TARGETING,LOW,0.84
T000008389,A000414,2026-06-15,C010,NEW_TARGETING,HIGH,0.763
T000008390,A002208,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.681
T000008391,A000854,2026-06-22,C010,NEW_TARGETING,HIGH,0.864
T000008392,A000421,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.776
T000008393,A002682,2026-06-07,C010,NEW_TARGETING,HIGH,0.772
T000008394,A000884,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.434
T000008395,A001297,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.267
T000008396,A002620,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.332
T000008397,A004058,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.984
T000008398,A001158,2026-06-25,C010,NEW_TARGETING,HIGH,0.571
T000008399,A000169,2026-06-17,C010,NEW_TARGETING,HIGH,0.973
T000008400,A002267,2026-06-12,C010,NEW_TARGETING,LOW,0.43
T000008401,A002990,2026-06-25,C010,NEW_TARGETING,LOW,0.124
T000008402,A000861,2026-06-14,C010,NEW_TARGETING,HIGH,0.683
T000008403,A002617,2026-06-08,C010,NEW_TARGETING,LOW,0.148
T000008404,A002378,2026-06-18,C010,NEW_TARGETING,HIGH,0.615
T000008405,A000793,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.798
T000008406,A000319,2026-06-18,C010,NEW_TARGETING,LOW,0.331
T000008407,A003218,2026-06-15,C010,NEW_TARGETING,HIGH,0.286
T000008408,A001516,2026-06-24,C010,NEW_TARGETING,HIGH,0.958
T000008409,A000072,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.81
T000008410,A002044,2026-06-23,C010,NEW_TARGETING,LOW,0.791
T000008411,A003672,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.175
T000008412,A000536,2026-06-15,C010,NEW_TARGETING,HIGH,0.943
T000008413,A001852,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.515
T000008414,A001711,2026-06-23,C010,NEW_TARGETING,HIGH,0.329
T000008415,A003001,2026-06-19,C010,NEW_TARGETING,LOW,0.542
T000008416,A004182,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.691
T000008417,A003780,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.207
T000008418,A000586,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.102
T000008419,A000519,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.577
T000008420,A000929,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.592
T000008421,A003567,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.499
T000008422,A003762,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.493
T000008423,A001329,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.201
T000008424,A001359,2026-06-23,C010,NEW_TARGETING,HIGH,0.394
T000008425,A000493,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.852
T000008426,A000737,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.254
T000008427,A000600,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.211
T000008428,A003514,2026-06-14,C010,NEW_TARGETING,HIGH,0.679
T000008429,A000906,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.143
T000008430,A003664,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.653
T000008431,A000135,2026-06-24,C010,NEW_TARGETING,HIGH,0.72
T000008432,A000299,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.907
T000008433,A001299,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.314
T000008434,A002592,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.945
T000008435,A001522,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.392
T000008436,A001850,2026-06-01,C010,NEW_TARGETING,LOW,0.78
T000008437,A002137,2026-06-19,C010,NEW_TARGETING,HIGH,0.612
T000008438,A003546,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.546
T000008439,A003359,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.456
T000008440,A003305,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.523
T000008441,A003129,2026-06-13,C010,NEW_TARGETING,HIGH,0.793
T000008442,A002012,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.939
T000008443,A000277,2026-06-05,C010,NEW_TARGETING,HIGH,0.947
T000008444,A002133,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.471
T000008445,A002925,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.564
T000008446,A003943,2026-06-09,C010,NEW_TARGETING,HIGH,0.136
T000008447,A002559,2026-06-14,C010,NEW_TARGETING,LOW,0.944
T000008448,A000325,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.563
T000008449,A002892,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.137
T000008450,A003550,2026-06-21,C010,NEW_TARGETING,HIGH,0.893
T000008451,A003798,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.814
T000008452,A003411,2026-06-24,C010,NEW_TARGETING,HIGH,0.865
T000008453,A002765,2026-06-22,C010,NEW_TARGETING,HIGH,0.988
T000008454,A003860,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.464
T000008455,A002762,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.708
T000008456,A000298,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.868
T000008457,A002073,2026-06-21,C010,NEW_TARGETING,HIGH,0.937
T000008458,A002733,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.916
T000008459,A003321,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.111
T000008460,A003820,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.203
T000008461,A000264,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.251
T000008462,A003878,2026-06-12,C010,NEW_TARGETING,HIGH,0.57
T000008463,A003943,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.781
T000008464,A001532,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.767
T000008465,A003171,2026-06-12,C010,NEW_TARGETING,LOW,0.566
T000008466,A000012,2026-06-20,C010,NEW_TARGETING,LOW,0.87
T000008467,A003749,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.78
T000008468,A001159,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.175
T000008469,A004178,2026-06-21,C010,NEW_TARGETING,LOW,0.62
T000008470,A003566,2026-06-05,C010,NEW_TARGETING,LOW,0.887
T000008471,A003456,2026-06-04,C010,NEW_TARGETING,HIGH,0.537
T000008472,A004039,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.625
T000008473,A003523,2026-06-03,C010,NEW_TARGETING,HIGH,0.497
T000008474,A001710,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.474
T000008475,A002047,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.386
T000008476,A000347,2026-06-27,C010,NEW_TARGETING,LOW,0.123
T000008477,A001705,2026-06-22,C010,NEW_TARGETING,HIGH,0.953
T000008478,A001490,2026-06-15,C010,NEW_TARGETING,HIGH,0.679
T000008479,A003985,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.564
T000008480,A002646,2026-06-14,C010,NEW_TARGETING,HIGH,0.809
T000008481,A001565,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.8
T000008482,A001478,2026-06-06,C010,NEW_TARGETING,LOW,0.158
T000008483,A001599,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.292
T000008484,A000050,2026-06-17,C010,NEW_TARGETING,LOW,0.471
T000008485,A003552,2026-06-21,C010,NEW_TARGETING,HIGH,0.551
T000008486,A000292,2026-06-14,C010,NEW_TARGETING,HIGH,0.369
T000008487,A002259,2026-06-27,C010,NEW_TARGETING,LOW,0.21
T000008488,A001347,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.885
T000008489,A002463,2026-06-25,C010,NEW_TARGETING,LOW,0.172
T000008490,A000290,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.967
T000008491,A001253,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.394
T000008492,A002151,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.67
T000008493,A001736,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.312
T000008494,A002285,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.948
T000008495,A000062,2026-06-09,C010,NEW_TARGETING,HIGH,0.758
T000008496,A002053,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.317
T000008497,A001723,2026-06-26,C010,NEW_TARGETING,LOW,0.181
T000008498,A000489,2026-06-09,C010,NEW_TARGETING,LOW,0.503
T000008499,A000148,2026-06-10,C010,NEW_TARGETING,LOW,0.773
T000008500,A002247,2026-06-20,C010,NEW_TARGETING,LOW,0.357
T000008501,A000712,2026-06-01,C010,NEW_TARGETING,HIGH,0.276
T000008502,A001106,2026-06-16,C010,NEW_TARGETING,HIGH,0.778
T000008503,A000162,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.617
T000008504,A003396,2026-06-10,C010,NEW_TARGETING,LOW,0.284
T000008505,A001256,2026-06-03,C010,NEW_TARGETING,LOW,0.146
T000008506,A001335,2026-06-16,C010,NEW_TARGETING,LOW,0.138
T000008507,A001255,2026-06-15,C010,NEW_TARGETING,HIGH,0.203
T000008508,A000573,2026-06-18,C010,NEW_TARGETING,HIGH,0.661
T000008509,A003353,2026-06-24,C010,NEW_TARGETING,LOW,0.535
T000008510,A001331,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.613
T000008511,A002707,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.234
T000008512,A002014,2026-06-18,C010,NEW_TARGETING,HIGH,0.589
T000008513,A002983,2026-06-14,C010,NEW_TARGETING,LOW,0.153
T000008514,A001443,2026-06-25,C010,NEW_TARGETING,HIGH,0.323
T000008515,A001476,2026-06-18,C010,NEW_TARGETING,LOW,0.677
T000008516,A003309,2026-06-20,C010,NEW_TARGETING,LOW,0.525
T000008517,A002199,2026-06-15,C010,NEW_TARGETING,HIGH,0.207
T000008518,A001743,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.221
T000008519,A003628,2026-06-10,C010,NEW_TARGETING,LOW,0.494
T000008520,A003934,2026-06-20,C010,NEW_TARGETING,HIGH,0.916
T000008521,A003121,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.914
T000008522,A001228,2026-06-27,C010,NEW_TARGETING,LOW,0.872
T000008523,A002525,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.951
T000008524,A003865,2026-06-06,C010,NEW_TARGETING,MEDIUM,0.275
T000008525,A000188,2026-06-25,C010,NEW_TARGETING,HIGH,0.672
T000008526,A002369,2026-06-20,C010,NEW_TARGETING,LOW,0.973
T000008527,A002198,2026-06-17,C010,NEW_TARGETING,MEDIUM,0.545
T000008528,A002176,2026-06-06,C010,NEW_TARGETING,LOW,0.14
T000008529,A001996,2026-06-20,C010,NEW_TARGETING,LOW,0.443
T000008530,A000616,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.983
T000008531,A003634,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.809
T000008532,A002273,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.358
T000008533,A002758,2026-06-19,C010,NEW_TARGETING,MEDIUM,0.369
T000008534,A001717,2026-06-16,C010,NEW_TARGETING,LOW,0.544
T000008535,A000601,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.627
T000008536,A000637,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.91
T000008537,A003016,2026-06-01,C010,NEW_TARGETING,HIGH,0.568
T000008538,A002180,2026-06-21,C010,NEW_TARGETING,HIGH,0.732
T000008539,A004044,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.293
T000008540,A000571,2026-06-18,C010,NEW_TARGETING,LOW,0.927
T000008541,A000170,2026-06-24,C010,NEW_TARGETING,LOW,0.594
T000008542,A004009,2026-06-06,C010,NEW_TARGETING,HIGH,0.979
T000008543,A002880,2026-06-10,C010,NEW_TARGETING,HIGH,0.189
T000008544,A002123,2026-06-21,C010,NEW_TARGETING,HIGH,0.826
T000008545,A001683,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.488
T000008546,A002807,2026-06-24,C010,NEW_TARGETING,HIGH,0.25
T000008547,A001706,2026-06-12,C010,NEW_TARGETING,LOW,0.535
T000008548,A001622,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.809
T000008549,A000263,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.545
T000008550,A000704,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.467
T000008551,A003679,2026-06-19,C010,NEW_TARGETING,HIGH,0.417
T000008552,A001813,2026-06-27,C010,NEW_TARGETING,LOW,0.238
T000008553,A002393,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.812
T000008554,A001103,2026-06-03,C010,NEW_TARGETING,HIGH,0.284
T000008555,A001660,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.371
T000008556,A000361,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.923
T000008557,A001047,2026-06-13,C010,NEW_TARGETING,HIGH,0.732
T000008558,A003711,2026-06-14,C010,NEW_TARGETING,HIGH,0.823
T000008559,A001269,2026-06-20,C010,NEW_TARGETING,LOW,0.388
T000008560,A003815,2026-06-13,C010,NEW_TARGETING,MEDIUM,0.679
T000008561,A002312,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.669
T000008562,A001073,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.413
T000008563,A001469,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.818
T000008564,A001067,2026-06-20,C010,NEW_TARGETING,MEDIUM,0.938
T000008565,A001604,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.647
T000008566,A002686,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.166
T000008567,A002358,2026-06-01,C010,NEW_TARGETING,HIGH,0.178
T000008568,A001322,2026-06-04,C010,NEW_TARGETING,HIGH,0.981
T000008569,A003736,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.657
T000008570,A003134,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.426
T000008571,A002320,2026-06-10,C010,NEW_TARGETING,LOW,0.539
T000008572,A000229,2026-06-04,C010,NEW_TARGETING,HIGH,0.579
T000008573,A000288,2026-06-12,C010,NEW_TARGETING,LOW,0.233
T000008574,A000900,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.219
T000008575,A002881,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.35
T000008576,A002227,2026-06-25,C010,NEW_TARGETING,HIGH,0.646
T000008577,A002904,2026-06-22,C010,NEW_TARGETING,LOW,0.618
T000008578,A001263,2026-06-11,C010,NEW_TARGETING,HIGH,0.717
T000008579,A002589,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.879
T000008580,A002525,2026-06-03,C010,NEW_TARGETING,MEDIUM,0.504
T000008581,A001849,2026-06-11,C010,NEW_TARGETING,LOW,0.434
T000008582,A002352,2026-06-15,C010,NEW_TARGETING,HIGH,0.617
T000008583,A001671,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.263
T000008584,A000389,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.597
T000008585,A003288,2026-06-10,C010,NEW_TARGETING,MEDIUM,0.802
T000008586,A003811,2026-06-23,C010,NEW_TARGETING,LOW,0.596
T000008587,A003763,2026-06-09,C010,NEW_TARGETING,HIGH,0.442
T000008588,A001423,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.947
T000008589,A002327,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.433
T000008590,A003676,2026-06-16,C010,NEW_TARGETING,MEDIUM,0.673
T000008591,A003209,2026-06-22,C010,NEW_TARGETING,MEDIUM,0.172
T000008592,A000493,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.675
T000008593,A002626,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.342
T000008594,A004190,2026-06-04,C010,NEW_TARGETING,HIGH,0.908
T000008595,A002111,2026-06-09,C010,NEW_TARGETING,LOW,0.909
T000008596,A003024,2026-06-22,C010,NEW_TARGETING,HIGH,0.161
T000008597,A003595,2026-06-05,C010,NEW_TARGETING,LOW,0.833
T000008598,A001224,2026-06-17,C010,NEW_TARGETING,HIGH,0.768
T000008599,A001666,2026-06-09,C010,NEW_TARGETING,LOW,0.669
T000008600,A000781,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.383
T000008601,A001432,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.535
T000008602,A000103,2026-06-13,C010,NEW_TARGETING,HIGH,0.721
T000008603,A001552,2026-06-12,C010,NEW_TARGETING,MEDIUM,0.286
T000008604,A001635,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.749
T000008605,A003834,2026-06-14,C010,NEW_TARGETING,MEDIUM,0.504
T000008606,A002217,2026-06-08,C010,NEW_TARGETING,MEDIUM,0.698
T000008607,A000470,2026-06-12,C010,NEW_TARGETING,HIGH,0.316
T000008608,A002109,2026-06-09,C010,NEW_TARGETING,HIGH,0.434
T000008609,A001458,2026-06-04,C010,NEW_TARGETING,MEDIUM,0.693
T000008610,A003828,2026-06-07,C010,NEW_TARGETING,MEDIUM,0.326
T000008611,A003600,2026-06-24,C010,NEW_TARGETING,MEDIUM,0.193
T000008612,A002346,2026-06-21,C010,NEW_TARGETING,MEDIUM,0.953
T000008613,A001951,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.283
T000008614,A003819,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.777
T000008615,A003275,2026-06-05,C010,NEW_TARGETING,MEDIUM,0.928
T000008616,A004068,2026-06-04,C010,NEW_TARGETING,LOW,0.499
T000008617,A000429,2026-06-20,C010,NEW_TARGETING,HIGH,0.688
T000008618,A003513,2026-06-27,C010,NEW_TARGETING,HIGH,0.309
T000008619,A001658,2026-06-03,C010,NEW_TARGETING,HIGH,0.763
T000008620,A001101,2026-06-18,C010,NEW_TARGETING,MEDIUM,0.377
T000008621,A001110,2026-06-20,C010,NEW_TARGETING,LOW,0.675
T000008622,A000045,2026-06-27,C010,NEW_TARGETING,MEDIUM,0.428
T000008623,A003796,2026-06-21,C010,NEW_TARGETING,HIGH,0.835
T000008624,A002563,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.392
T000008625,A000501,2026-06-23,C010,NEW_TARGETING,MEDIUM,0.361
T000008626,A000566,2026-06-04,C010,NEW_TARGETING,LOW,0.654
T000008627,A002757,2026-06-21,C010,NEW_TARGETING,HIGH,0.528
T000008628,A003649,2026-06-26,C010,NEW_TARGETING,MEDIUM,0.401
T000008629,A001885,2026-06-11,C010,NEW_TARGETING,MEDIUM,0.476
T000008630,A001325,2026-06-12,C010,NEW_TARGETING,HIGH,0.271
T000008631,A001058,2026-06-25,C010,NEW_TARGETING,MEDIUM,0.422
T000008632,A002758,2026-06-01,C010,NEW_TARGETING,MEDIUM,0.383
T000008633,A002271,2026-06-20,C010,NEW_TARGETING,LOW,0.664
T000008634,A002415,2026-06-15,C010,NEW_TARGETING,MEDIUM,0.445
T000008635,A002309,2026-06-02,C010,NEW_TARGETING,MEDIUM,0.324
T000008636,A003920,2026-06-20,C010,NEW_TARGETING,HIGH,0.989
T000008637,A002050,2026-06-09,C010,NEW_TARGETING,MEDIUM,0.747
T000008638,A001899,2026-06-09,C010,NEW_TARGETING,LOW,0.489
