attempt_id,call_id,account_id,attempt_timestamp,agent_id,channel
ATT000024924,CALL00024924,A003755,2025-11-04 18:15:00,AG0037,Human Calling
ATT000024925,CALL00024925,A001233,2025-12-20 10:51:00,AG0115,Human Calling
ATT000024926,CALL00024926,A003382,2026-03-14 20:03:00,AG0117,Human Calling
ATT000024927,CALL00024927,A002064,2026-05-20 18:34:00,AG0019,Predictive Dialer
ATT000024928,CALL00024928,A000386,2026-07-12 21:47:00,AG0055,Predictive Dialer
ATT000024929,CALL00024929,A003177,2025-12-12 21:16:00,AG0086,AI Voice
ATT000024930,CALL00024930,A002548,2026-01-22 08:12:00,AG0095,Human Calling
ATT000024931,CALL00024931,A001055,2026-06-11 13:55:00,AG0076,IVR
ATT000024932,CALL00024932,A000713,2026-03-14 12:03:00,AG0053,Predictive Dialer
ATT000024933,CALL00024933,A002225,2026-06-04 13:48:00,AG0078,IVR
ATT000024934,CALL00024934,A001347,2026-06-16 11:46:00,AG0032,AI Voice
ATT000024935,CALL00024935,A002883,2025-11-14 20:28:00,AG0046,AI Voice
ATT000024936,CALL00024936,A000797,2026-06-17 08:44:00,AG0064,Predictive Dialer
ATT000024937,CALL00024937,A003900,2025-10-08 11:46:00,AG0015,Human Calling
ATT000024938,CALL00024938,A001980,2026-02-17 10:16:00,AG0067,Predictive Dialer
ATT000024939,CALL00024939,A002477,2025-09-20 13:01:00,AG0033,Predictive Dialer
ATT000024940,CALL00024940,A003773,2026-08-03 12:17:00,AG0037,Predictive Dialer
ATT000024941,CALL00024941,A000251,2026-07-17 23:24:00,AG0114,IVR
ATT000024942,CALL00024942,A001929,2025-12-11 12:20:00,AG0070,Human Calling
ATT000024943,CALL00024943,A003709,2026-07-05 15:46:00,AG0019,Human Calling
ATT000024944,CALL00024944,A002765,2026-07-16 10:34:00,AG0111,Human Calling
ATT000024945,CALL00024945,A001237,2026-05-20 13:07:00,AG0120,Predictive Dialer
ATT000024946,CALL00024946,A002685,2025-11-07 07:32:00,AG0064,Predictive Dialer
ATT000024947,CALL00024947,A003598,2025-11-16 12:31:00,AG0003,Predictive Dialer
ATT000024948,CALL00024948,A000371,2026-06-02 20:24:00,AG0022,IVR
ATT000024949,CALL00024949,A000880,2025-11-11 06:06:00,AG0022,Human Calling
ATT000024950,CALL00024950,A002909,2026-05-27 14:44:00,AG0029,Human Calling
ATT000024951,CALL00024951,A003792,2025-11-25 23:35:00,AG0025,Human Calling
ATT000024952,CALL00024952,A001708,2025-12-04 10:10:00,AG0120,Predictive Dialer
ATT000024953,CALL00024953,A003143,2025-09-06 08:49:00,AG0099,IVR
ATT000024954,CALL00024954,A001318,2026-06-22 19:36:00,AG0047,IVR
ATT000024955,CALL00024955,A000150,2026-05-05 14:36:00,AG0097,Human Calling
ATT000024956,CALL00024956,A001022,2025-11-11 08:33:00,AG0035,Predictive Dialer
ATT000024957,CALL00024957,A002157,2026-07-09 06:26:00,AG0007,Human Calling
ATT000024958,CALL00024958,A003368,2026-07-19 10:09:00,AG0029,Human Calling
ATT000024959,CALL00024959,A000088,2026-07-09 11:32:00,AG0020,Predictive Dialer
ATT000024960,CALL00024960,A000802,2026-06-05 23:51:00,AG0113,Human Calling
ATT000024961,CALL00024961,A000405,2026-01-16 21:30:00,AG0092,IVR
ATT000024962,CALL00024962,A004046,2025-10-26 21:18:00,AG0115,Human Calling
ATT000024963,CALL00024963,A001244,2026-08-25 08:40:00,AG0013,Human Calling
ATT000024964,CALL00024964,A002534,2026-06-25 19:30:00,AG0002,Human Calling
ATT000024965,CALL00024965,A002857,2026-03-18 23:21:00,AG0013,Human Calling
ATT000024966,CALL00024966,A002227,2026-03-08 06:48:00,AG0010,Human Calling
ATT000024967,CALL00024967,A003745,2026-05-07 12:42:00,AG0027,Predictive Dialer
ATT000024968,CALL00024968,A000865,2026-03-20 11:13:00,AG0091,Predictive Dialer
ATT000024969,CALL00024969,A002925,2025-10-27 07:27:00,AG0096,Predictive Dialer
ATT000024970,CALL00024970,A003036,2025-10-25 12:31:00,AG0089,Human Calling
ATT000024971,CALL00024971,A001986,2026-02-20 15:54:00,AG0067,Predictive Dialer
ATT000024972,CALL00024972,A003405,2025-12-02 13:10:00,AG0092,Predictive Dialer
ATT000024973,CALL00024973,A000293,2026-07-10 07:06:00,AG0041,AI Voice
ATT000024974,CALL00024974,A003835,2026-02-02 06:10:00,AG0005,Predictive Dialer
ATT000024975,CALL00024975,A003255,2026-07-05 07:11:00,AG0015,Predictive Dialer
ATT000024976,CALL00024976,A002581,2025-09-07 19:49:00,AG0088,Predictive Dialer
ATT000024977,CALL00024977,A003210,2025-12-23 13:03:00,AG0069,Human Calling
ATT000024978,CALL00024978,A000266,2025-09-26 20:38:00,AG0029,Human Calling
ATT000024979,CALL00024979,A002296,2026-06-26 07:44:00,AG0026,IVR
ATT000024980,CALL00024980,A004181,2026-05-26 14:58:00,AG0112,Human Calling
ATT000024981,CALL00024981,A002778,2025-10-27 07:47:00,AG0068,Predictive Dialer
ATT000024982,CALL00024982,A001479,2026-01-06 08:18:00,AG0057,Human Calling
ATT000024983,CALL00024983,A002929,2026-05-05 12:37:00,AG0001,Predictive Dialer
ATT000024984,CALL00024984,A000728,2025-11-15 20:32:00,AG0105,Human Calling
ATT000024985,CALL00024985,A000093,2025-09-15 11:10:00,AG0053,Human Calling
ATT000024986,CALL00024986,A002964,2025-10-27 12:32:00,AG0008,Human Calling
ATT000024987,CALL00024987,A001320,2025-12-25 14:47:00,AG0035,Predictive Dialer
ATT000024988,CALL00024988,A001108,2026-07-19 07:55:00,AG0105,Predictive Dialer
ATT000024989,CALL00024989,A001956,2025-11-14 09:21:00,AG0104,Predictive Dialer
ATT000024990,CALL00024990,A001631,2026-08-08 09:27:00,AG0013,IVR
ATT000024991,CALL00024991,A003644,2026-01-03 14:51:00,AG0015,Human Calling
ATT000024992,CALL00024992,A002214,2026-03-21 16:24:00,AG0045,Predictive Dialer
ATT000024993,CALL00024993,A002361,2026-01-07 21:20:00,AG0081,Human Calling
ATT000024994,CALL00024994,A003826,2025-11-24 22:44:00,AG0050,Predictive Dialer
ATT000024995,CALL00024995,A003427,2026-06-14 17:02:00,AG0082,Predictive Dialer
ATT000024996,CALL00024996,A002170,2025-10-21 17:00:00,AG0089,AI Voice
ATT000024997,CALL00024997,A000546,2025-09-07 06:41:00,AG0101,Human Calling
ATT000024998,CALL00024998,A003256,2026-02-14 07:40:00,AG0097,AI Voice
ATT000024999,CALL00024999,A003822,2026-08-20 08:44:00,AG0039,Predictive Dialer
ATT000025000,CALL00025000,A001328,2026-06-07 13:04:00,AG0037,Human Calling
ATT000025001,CALL00025001,A003493,2026-03-10 15:35:00,AG0081,AI Voice
ATT000025002,CALL00025002,A000948,2026-06-25 22:31:00,AG0076,AI Voice
ATT000025003,CALL00025003,A004120,2026-01-18 15:11:00,AG0013,IVR
ATT000025004,CALL00025004,A002477,2026-07-15 09:16:00,AG0050,IVR
ATT000025005,CALL00025005,A003232,2026-07-19 18:25:00,AG0038,Predictive Dialer
ATT000025006,CALL00025006,A000837,2026-01-03 21:32:00,AG0115,Predictive Dialer
ATT000025007,CALL00025007,A001813,2026-07-02 11:32:00,AG0068,Human Calling
ATT000025008,CALL00025008,A003642,2025-09-27 17:19:00,AG0119,Predictive Dialer
ATT000025009,CALL00025009,A002237,2026-04-16 12:02:00,AG0066,Human Calling
ATT000025010,CALL00025010,A001928,2025-11-22 17:42:00,AG0099,Predictive Dialer
ATT000025011,CALL00025011,A001514,2026-02-22 15:25:00,AG0034,Human Calling
ATT000025012,CALL00025012,A001733,2026-07-22 14:28:00,AG0023,Predictive Dialer
ATT000025013,CALL00025013,A003391,2026-05-23 21:30:00,AG0096,Human Calling
ATT000025014,CALL00025014,A003055,2026-04-12 18:58:00,AG0108,Human Calling
ATT000025015,CALL00025015,A001061,2026-04-24 07:42:00,AG0074,Human Calling
ATT000025016,CALL00025016,A001874,2025-11-17 09:29:00,AG0115,AI Voice
ATT000025017,CALL00025017,A000356,2026-06-16 06:21:00,AG0067,Predictive Dialer
ATT000025018,CALL00025018,A000085,2026-05-24 08:47:00,AG0003,AI Voice
ATT000025019,CALL00025019,A003489,2026-05-23 13:35:00,AG0022,Human Calling
ATT000025020,CALL00025020,A000116,2026-02-09 14:34:00,AG0029,Human Calling
ATT000025021,CALL00025021,A000508,2025-10-11 10:34:00,AG0088,Human Calling
ATT000025022,CALL00025022,A002783,2025-12-12 17:54:00,AG0089,Human Calling
ATT000025023,CALL00025023,A004062,2026-03-06 08:52:00,AG0027,AI Voice
ATT000025024,CALL00025024,A003440,2026-04-18 09:37:00,AG0053,Human Calling
ATT000025025,CALL00025025,A000429,2025-11-21 23:22:00,AG0068,Human Calling
ATT000025026,CALL00025026,A002265,2025-12-10 15:32:00,AG0119,Predictive Dialer
ATT000025027,CALL00025027,A001663,2025-09-10 14:05:00,AG0022,Human Calling
ATT000025028,CALL00025028,A000911,2025-09-26 21:41:00,AG0022,IVR
ATT000025029,CALL00025029,A001592,2026-05-11 16:56:00,AG0012,AI Voice
ATT000025030,CALL00025030,A000043,2025-10-20 12:14:00,AG0103,AI Voice
ATT000025031,CALL00025031,A000280,2026-07-24 19:38:00,AG0051,Human Calling
ATT000025032,CALL00025032,A001615,2026-07-25 06:24:00,AG0028,Predictive Dialer
ATT000025033,CALL00025033,A003306,2026-08-05 15:56:00,AG0092,AI Voice
ATT000025034,CALL00025034,A002703,2025-11-01 12:30:00,AG0117,AI Voice
ATT000025035,CALL00025035,A001026,2025-10-20 20:28:00,AG0097,Predictive Dialer
ATT000025036,CALL00025036,A000381,2026-01-15 23:31:00,AG0092,Human Calling
ATT000025037,CALL00025037,A000106,2026-08-06 20:45:00,AG0085,Human Calling
ATT000025038,CALL00025038,A002946,2026-06-22 16:42:00,AG0086,IVR
ATT000025039,CALL00025039,A001652,2025-10-01 20:18:00,AG0051,AI Voice
ATT000025040,CALL00025040,A001478,2026-01-15 09:14:00,AG0062,AI Voice
ATT000025041,CALL00025041,A004012,2026-06-20 13:46:00,AG0005,AI Voice
ATT000025042,CALL00025042,A003428,2025-12-03 16:28:00,AG0091,Predictive Dialer
ATT000025043,CALL00025043,A002372,2025-12-05 14:52:00,AG0111,Human Calling
ATT000025044,CALL00025044,A002476,2026-05-21 13:39:00,AG0014,Human Calling
ATT000025045,CALL00025045,A000666,2025-09-10 15:50:00,AG0102,Human Calling
ATT000025046,CALL00025046,A001922,2026-03-21 10:56:00,AG0084,Human Calling
ATT000025047,CALL00025047,A003156,2026-02-08 20:13:00,AG0113,Predictive Dialer
ATT000025048,CALL00025048,A001325,2026-02-17 23:22:00,AG0095,Human Calling
ATT000025049,CALL00025049,A002941,2025-11-21 09:16:00,AG0044,Predictive Dialer
ATT000025050,CALL00025050,A003920,2025-09-01 08:42:00,AG0060,Predictive Dialer
ATT000025051,CALL00025051,A002006,2026-03-10 17:07:00,AG0046,Human Calling
ATT000025052,CALL00025052,A003869,2026-05-01 19:15:00,AG0039,Predictive Dialer
ATT000025053,CALL00025053,A000514,2025-11-01 20:42:00,AG0051,Human Calling
ATT000025054,CALL00025054,A001228,2025-12-27 10:41:00,AG0053,AI Voice
ATT000025055,CALL00025055,A001360,2026-01-18 18:05:00,AG0027,Human Calling
ATT000025056,CALL00025056,A002004,2026-07-01 10:11:00,AG0059,Human Calling
ATT000025057,CALL00025057,A002930,2025-12-15 07:51:00,AG0013,Human Calling
ATT000025058,CALL00025058,A000660,2026-04-17 13:42:00,AG0029,Predictive Dialer
ATT000025059,CALL00025059,A003371,2026-03-19 14:52:00,AG0089,Predictive Dialer
ATT000025060,CALL00025060,A002327,2025-12-13 22:51:00,AG0056,Human Calling
ATT000025061,CALL00025061,A000905,2026-05-17 15:04:00,AG0112,Human Calling
ATT000025062,CALL00025062,A003962,2025-10-18 14:57:00,AG0100,IVR
ATT000025063,CALL00025063,A002751,2025-10-22 21:43:00,AG0004,Human Calling
ATT000025064,CALL00025064,A001531,2025-10-25 17:03:00,AG0120,AI Voice
ATT000025065,CALL00025065,A002584,2025-10-21 10:19:00,AG0068,Human Calling
ATT000025066,CALL00025066,A003469,2026-05-17 16:13:00,AG0043,AI Voice
ATT000025067,CALL00025067,A002646,2025-11-15 11:55:00,AG0009,Human Calling
ATT000025068,CALL00025068,A002404,2026-06-10 18:12:00,AG0085,Predictive Dialer
ATT000025069,CALL00025069,A002713,2026-08-08 12:48:00,AG0013,Human Calling
ATT000025070,CALL00025070,A002769,2025-09-17 10:13:00,AG0075,Predictive Dialer
ATT000025071,CALL00025071,A001047,2025-11-19 19:42:00,AG0080,IVR
ATT000025072,CALL00025072,A003447,2025-12-21 16:24:00,AG0108,Predictive Dialer
ATT000025073,CALL00025073,A000497,2026-05-06 23:31:00,AG0092,Human Calling
ATT000025074,CALL00025074,A003005,2025-10-08 21:46:00,AG0023,AI Voice
ATT000025075,CALL00025075,A000963,2026-01-11 23:28:00,AG0037,Human Calling
ATT000025076,CALL00025076,A002784,2026-08-26 21:43:00,AG0100,AI Voice
ATT000025077,CALL00025077,A001843,2025-10-15 11:01:00,AG0018,IVR
ATT000025078,CALL00025078,A002696,2026-02-23 23:56:00,AG0110,Human Calling
ATT000025079,CALL00025079,A002191,2026-08-18 13:02:00,AG0007,Predictive Dialer
ATT000025080,CALL00025080,A000139,2026-01-14 09:47:00,AG0057,IVR
ATT000025081,CALL00025081,A002643,2026-02-25 21:53:00,AG0012,AI Voice
ATT000025082,CALL00025082,A003760,2025-11-08 18:54:00,AG0087,Predictive Dialer
ATT000025083,CALL00025083,A002749,2025-09-01 19:38:00,AG0042,IVR
ATT000025084,CALL00025084,A003023,2025-12-19 23:57:00,AG0091,IVR
ATT000025085,CALL00025085,A001671,2026-08-16 08:01:00,AG0003,Human Calling
ATT000025086,CALL00025086,A003558,2025-09-09 06:22:00,AG0024,Human Calling
ATT000025087,CALL00025087,A003481,2026-01-17 22:34:00,AG0047,Human Calling
ATT000025088,CALL00025088,A002351,2026-03-03 20:46:00,AG0098,Predictive Dialer
ATT000025089,CALL00025089,A003094,2026-07-16 11:34:00,AG0035,Human Calling
ATT000025090,CALL00025090,A000465,2026-02-22 07:26:00,AG0040,Predictive Dialer
ATT000025091,CALL00025091,A000521,2025-10-13 11:57:00,AG0074,Human Calling
ATT000025092,CALL00025092,A003207,2026-07-03 22:51:00,AG0068,AI Voice
ATT000025093,CALL00025093,A004115,2026-05-07 06:59:00,AG0095,Human Calling
ATT000025094,CALL00025094,A002590,2025-12-11 13:23:00,AG0078,AI Voice
ATT000025095,CALL00025095,A003372,2026-04-18 06:36:00,AG0079,Predictive Dialer
ATT000025096,CALL00025096,A000734,2026-07-20 15:21:00,AG0003,Predictive Dialer
ATT000025097,CALL00025097,A002984,2025-11-14 23:26:00,AG0107,AI Voice
ATT000025098,CALL00025098,A000858,2026-06-05 18:45:00,AG0043,Predictive Dialer
ATT000025099,CALL00025099,A003112,2026-05-15 22:50:00,AG0037,Human Calling
ATT000025100,CALL00025100,A001627,2026-08-25 16:22:00,AG0117,Human Calling
ATT000025101,CALL00025101,A001026,2026-02-22 15:01:00,AG0045,Human Calling
ATT000025102,CALL00025102,A001241,2025-09-06 06:15:00,AG0014,Human Calling
ATT000025103,CALL00025103,A003522,2025-11-25 13:22:00,AG0077,AI Voice
ATT000025104,CALL00025104,A003741,2026-06-11 11:56:00,AG0043,AI Voice
ATT000025105,CALL00025105,A002475,2026-04-27 08:41:00,AG0056,IVR
ATT000025106,CALL00025106,A002560,2026-02-21 11:46:00,AG0071,Human Calling
ATT000025107,CALL00025107,A002425,2025-10-16 21:30:00,AG0104,Predictive Dialer
ATT000025108,CALL00025108,A003240,2026-02-13 17:56:00,AG0003,Human Calling
ATT000025109,CALL00025109,A002571,2026-02-15 14:30:00,AG0041,Predictive Dialer
ATT000025110,CALL00025110,A001819,2026-01-12 08:01:00,AG0090,AI Voice
ATT000025111,CALL00025111,A000839,2026-02-09 15:14:00,AG0025,Predictive Dialer
ATT000025112,CALL00025112,A003985,2026-04-19 08:24:00,AG0071,Human Calling
ATT000025113,CALL00025113,A000257,2026-06-06 16:33:00,AG0098,Human Calling
ATT000025114,CALL00025114,A004116,2025-12-19 18:34:00,AG0035,Predictive Dialer
ATT000025115,CALL00025115,A001936,2026-04-27 17:46:00,AG0018,Predictive Dialer
ATT000025116,CALL00025116,A003413,2026-08-17 10:30:00,AG0086,Human Calling
ATT000025117,CALL00025117,A002681,2025-11-04 09:31:00,AG0031,Human Calling
ATT000025118,CALL00025118,A004114,2026-04-04 16:54:00,AG0050,Human Calling
ATT000025119,CALL00025119,A001199,2025-10-07 16:21:00,AG0001,IVR
ATT000025120,CALL00025120,A001431,2026-01-27 06:52:00,AG0081,Predictive Dialer
ATT000025121,CALL00025121,A001236,2026-06-02 23:40:00,AG0080,AI Voice
ATT000025122,CALL00025122,A002136,2026-02-25 23:27:00,AG0073,Predictive Dialer
ATT000025123,CALL00025123,A003058,2025-12-10 12:10:00,AG0106,Human Calling
ATT000025124,CALL00025124,A001526,2026-08-04 07:12:00,AG0076,AI Voice
ATT000025125,CALL00025125,A003968,2026-03-27 13:53:00,AG0029,IVR
ATT000025126,CALL00025126,A002569,2025-12-01 11:49:00,AG0047,AI Voice
ATT000025127,CALL00025127,A004005,2025-11-19 09:25:00,AG0109,AI Voice
ATT000025128,CALL00025128,A002002,2025-11-19 14:19:00,AG0059,IVR
ATT000025129,CALL00025129,A000051,2025-09-15 16:58:00,AG0034,Predictive Dialer
ATT000025130,CALL00025130,A001088,2025-12-03 09:44:00,AG0021,IVR
ATT000025131,CALL00025131,A003148,2026-02-16 10:51:00,AG0054,Human Calling
ATT000025132,CALL00025132,A002217,2026-01-18 23:31:00,AG0053,AI Voice
ATT000025133,CALL00025133,A003260,2026-08-05 22:05:00,AG0099,Predictive Dialer
ATT000025134,CALL00025134,A003093,2025-12-04 16:58:00,AG0065,Predictive Dialer
ATT000025135,CALL00025135,A003800,2026-03-23 22:39:00,AG0029,AI Voice
ATT000025136,CALL00025136,A000916,2025-09-25 06:56:00,AG0074,Predictive Dialer
ATT000025137,CALL00025137,A002532,2026-07-06 13:57:00,AG0069,Human Calling
ATT000025138,CALL00025138,A001842,2025-10-26 11:30:00,AG0033,AI Voice
ATT000025139,CALL00025139,A002009,2026-03-13 09:37:00,AG0015,Human Calling
ATT000025140,CALL00025140,A003632,2025-09-22 08:08:00,AG0048,Predictive Dialer
ATT000025141,CALL00025141,A002089,2026-06-02 19:02:00,AG0056,IVR
ATT000025142,CALL00025142,A001730,2025-11-06 08:09:00,AG0036,Predictive Dialer
ATT000025143,CALL00025143,A003347,2025-12-08 19:12:00,AG0065,AI Voice
ATT000025144,CALL00025144,A000562,2026-06-03 14:43:00,AG0097,Predictive Dialer
ATT000025145,CALL00025145,A000924,2025-11-20 23:34:00,AG0114,IVR
ATT000025146,CALL00025146,A000799,2026-04-23 08:45:00,AG0014,Human Calling
ATT000025147,CALL00025147,A002865,2025-09-27 06:57:00,AG0105,AI Voice
ATT000025148,CALL00025148,A001418,2025-09-05 08:18:00,AG0037,Human Calling
ATT000025149,CALL00025149,A001627,2026-02-21 15:48:00,AG0081,Predictive Dialer
ATT000025150,CALL00025150,A002967,2026-03-04 06:33:00,AG0098,Human Calling
ATT000025151,CALL00025151,A001710,2025-09-05 23:40:00,AG0003,IVR
ATT000025152,CALL00025152,A001764,2025-12-01 07:22:00,AG0034,IVR
ATT000025153,CALL00025153,A002106,2025-12-20 13:14:00,AG0114,IVR
ATT000025154,CALL00025154,A003842,2026-04-14 10:14:00,AG0022,Human Calling
ATT000025155,CALL00025155,A001625,2026-03-11 13:50:00,AG0055,AI Voice
ATT000025156,CALL00025156,A003013,2026-06-04 19:39:00,AG0023,AI Voice
ATT000025157,CALL00025157,A003450,2025-10-18 11:47:00,AG0019,Human Calling
ATT000025158,CALL00025158,A001070,2026-02-20 17:09:00,AG0017,Human Calling
ATT000025159,CALL00025159,A000969,2025-10-01 20:17:00,AG0022,Predictive Dialer
ATT000025160,CALL00025160,A003110,2026-05-24 12:41:00,AG0085,IVR
ATT000025161,CALL00025161,A003612,2025-10-14 16:47:00,AG0006,Human Calling
ATT000025162,CALL00025162,A004137,2026-08-13 21:15:00,AG0090,AI Voice
ATT000025163,CALL00025163,A001090,2026-03-14 16:42:00,AG0022,Human Calling
ATT000025164,CALL00025164,A000019,2025-09-20 11:52:00,AG0056,Human Calling
ATT000025165,CALL00025165,A003735,2025-10-23 12:27:00,AG0054,AI Voice
ATT000025166,CALL00025166,A001746,2026-05-09 13:44:00,AG0078,AI Voice
ATT000025167,CALL00025167,A004067,2026-04-05 12:10:00,AG0009,AI Voice
ATT000025168,CALL00025168,A000935,2025-12-08 16:36:00,AG0054,AI Voice
ATT000025169,CALL00025169,A001268,2026-01-13 16:52:00,AG0118,AI Voice
ATT000025170,CALL00025170,A000638,2025-09-03 18:24:00,AG0024,Human Calling
ATT000025171,CALL00025171,A001682,2026-08-02 22:22:00,AG0065,Human Calling
ATT000025172,CALL00025172,A004050,2026-02-19 15:13:00,AG0075,Human Calling
ATT000025173,CALL00025173,A002517,2026-02-16 09:00:00,AG0058,AI Voice
ATT000025174,CALL00025174,A001832,2026-02-16 13:50:00,AG0025,Predictive Dialer
ATT000025175,CALL00025175,A001522,2025-11-26 18:49:00,AG0035,IVR
ATT000025176,CALL00025176,A003185,2026-07-09 11:56:00,AG0004,AI Voice
ATT000025177,CALL00025177,A002910,2025-11-01 06:06:00,AG0059,Human Calling
ATT000025178,CALL00025178,A002220,2026-01-19 23:21:00,AG0039,AI Voice
ATT000025179,CALL00025179,A002214,2026-06-16 12:24:00,AG0010,AI Voice
ATT000025180,CALL00025180,A002911,2026-05-04 07:54:00,AG0036,Human Calling
ATT000025181,CALL00025181,A001076,2025-09-08 08:53:00,AG0041,Human Calling
ATT000025182,CALL00025182,A000431,2025-12-24 16:00:00,AG0075,Human Calling
ATT000025183,CALL00025183,A001658,2026-04-09 22:57:00,AG0055,Human Calling
ATT000025184,CALL00025184,A001469,2026-02-14 09:09:00,AG0090,Human Calling
ATT000025185,CALL00025185,A002102,2025-11-02 10:18:00,AG0043,AI Voice
ATT000025186,CALL00025186,A001948,2026-08-21 14:19:00,AG0070,Human Calling
ATT000025187,CALL00025187,A001581,2026-06-12 09:17:00,AG0020,Predictive Dialer
ATT000025188,CALL00025188,A000786,2026-07-25 11:38:00,AG0055,Human Calling
ATT000025189,CALL00025189,A000068,2026-08-18 08:37:00,AG0051,Human Calling
ATT000025190,CALL00025190,A001045,2026-08-03 08:57:00,AG0067,Human Calling
ATT000025191,CALL00025191,A003258,2026-08-14 14:44:00,AG0020,IVR
ATT000025192,CALL00025192,A002978,2026-02-11 06:14:00,AG0079,AI Voice
ATT000025193,CALL00025193,A000634,2025-09-08 14:57:00,AG0089,Human Calling
ATT000025194,CALL00025194,A000949,2026-08-08 07:28:00,AG0003,Human Calling
ATT000025195,CALL00025195,A000513,2026-08-11 21:36:00,AG0109,IVR
ATT000025196,CALL00025196,A000225,2026-08-23 06:34:00,AG0086,Predictive Dialer
ATT000025197,CALL00025197,A004065,2025-11-07 06:50:00,AG0066,Human Calling
ATT000025198,CALL00025198,A003015,2025-09-04 10:53:00,AG0069,Human Calling
ATT000025199,CALL00025199,A003179,2026-02-04 23:56:00,AG0002,Human Calling
ATT000025200,CALL00025200,A001001,2025-10-05 14:04:00,AG0023,Predictive Dialer
ATT000025201,CALL00025201,A003561,2025-10-17 08:34:00,AG0039,Predictive Dialer
ATT000025202,CALL00025202,A003689,2025-09-20 13:07:00,AG0015,IVR
ATT000025203,CALL00025203,A000864,2026-02-03 19:41:00,AG0079,Human Calling
ATT000025204,CALL00025204,A001341,2025-10-13 08:04:00,AG0096,IVR
ATT000025205,CALL00025205,A001992,2025-09-08 07:25:00,AG0091,AI Voice
