history_id,account_id,status_timestamp,status
H00004242,A003600,2025-04-05,ACTIVE
H00004243,A003601,2025-11-20,ACTIVE
H00004244,A003602,2024-10-23,ACTIVE
H00004245,A003603,2024-03-29,ACTIVE
H00004246,A003603,2025-05-06,WRITTEN_OFF
H00004247,A003604,2025-03-15,ACTIVE
H00004248,A003605,2026-01-19,ACTIVE
H00004249,A003606,2025-09-22,ACTIVE
H00004250,A003606,2026-06-13,CLOSED
H00004251,A003607,2024-05-11,ACTIVE
H00004252,A003607,2024-12-12,CLOSED
H00004253,A003608,2024-03-04,ACTIVE
H00004254,A003609,2025-11-01,ACTIVE
H00004255,A003610,2024-08-25,ACTIVE
H00004256,A003611,2025-05-11,ACTIVE
H00004257,A003612,2025-01-15,ACTIVE
H00004258,A003613,2025-09-28,ACTIVE
H00004259,A003614,2024-09-14,ACTIVE
H00004260,A003615,2026-02-21,ACTIVE
H00004261,A003616,2025-10-01,ACTIVE
H00004262,A003617,2025-12-13,ACTIVE
H00004263,A003618,2025-10-11,ACTIVE
H00004264,A003619,2024-11-22,ACTIVE
H00004265,A003619,2025-09-27,WRITTEN_OFF
H00004266,A003620,2024-09-03,ACTIVE
H00004267,A003621,2026-04-19,ACTIVE
H00004268,A003622,2024-02-11,ACTIVE
H00004269,A003623,2025-01-15,ACTIVE
H00004270,A003624,2025-10-31,ACTIVE
H00004271,A003625,2024-02-17,ACTIVE
H00004272,A003626,2025-06-04,ACTIVE
H00004273,A003627,2025-04-16,ACTIVE
H00004274,A003628,2025-12-09,ACTIVE
H00004275,A003629,2025-03-08,ACTIVE
H00004276,A003630,2024-11-24,ACTIVE
H00004277,A003630,2026-06-15,WRITTEN_OFF
H00004278,A003631,2024-03-23,ACTIVE
H00004279,A003632,2026-04-13,ACTIVE
H00004280,A003632,2027-07-11,CLOSED
H00004281,A003633,2025-12-31,ACTIVE
H00004282,A003634,2024-10-12,ACTIVE
H00004283,A003634,2025-12-06,WRITTEN_OFF
H00004284,A003635,2025-02-08,ACTIVE
H00004285,A003635,2025-06-20,WRITTEN_OFF
H00004286,A003636,2025-01-08,ACTIVE
H00004287,A003637,2024-05-15,ACTIVE
H00004288,A003638,2026-02-04,ACTIVE
H00004289,A003639,2026-02-05,ACTIVE
H00004290,A003640,2024-12-03,ACTIVE
H00004291,A003641,2024-01-09,ACTIVE
H00004292,A003642,2024-04-27,ACTIVE
H00004293,A003642,2025-12-11,CLOSED
H00004294,A003643,2026-02-20,ACTIVE
H00004295,A003644,2025-02-18,ACTIVE
H00004296,A003644,2026-08-26,CLOSED
H00004297,A003645,2024-06-23,ACTIVE
H00004298,A003645,2025-05-22,WRITTEN_OFF
H00004299,A003646,2024-08-17,ACTIVE
H00004300,A003647,2024-12-30,ACTIVE
H00004301,A003648,2026-01-06,ACTIVE
H00004302,A003649,2025-03-28,ACTIVE
H00004303,A003650,2026-05-25,ACTIVE
H00004304,A003651,2026-05-01,ACTIVE
H00004305,A003651,2027-04-24,CLOSED
H00004306,A003652,2024-06-29,ACTIVE
H00004307,A003653,2024-03-16,ACTIVE
H00004308,A003654,2024-10-24,ACTIVE
H00004309,A003655,2024-12-15,ACTIVE
H00004310,A003656,2025-08-11,ACTIVE
H00004311,A003657,2025-10-21,ACTIVE
H00004312,A003658,2024-07-31,ACTIVE
H00004313,A003658,2025-04-29,CLOSED
H00004314,A003659,2026-04-26,ACTIVE
H00004315,A003659,2027-07-03,CLOSED
H00004316,A003660,2024-08-23,ACTIVE
H00004317,A003661,2024-09-27,ACTIVE
H00004318,A003662,2024-12-25,ACTIVE
H00004319,A003662,2026-08-05,WRITTEN_OFF
H00004320,A003663,2025-10-09,ACTIVE
H00004321,A003664,2025-03-19,ACTIVE
H00004322,A003665,2024-07-19,ACTIVE
H00004323,A003666,2024-04-08,ACTIVE
H00004324,A003667,2025-09-11,ACTIVE
H00004325,A003668,2026-03-16,ACTIVE
H00004326,A003669,2025-02-19,ACTIVE
H00004327,A003670,2025-09-07,ACTIVE
H00004328,A003671,2024-12-22,ACTIVE
H00004329,A003672,2026-05-19,ACTIVE
H00004330,A003673,2024-07-24,ACTIVE
H00004331,A003674,2025-01-07,ACTIVE
H00004332,A003675,2025-05-14,ACTIVE
H00004333,A003676,2026-03-27,ACTIVE
H00004334,A003677,2025-09-29,ACTIVE
H00004335,A003678,2024-07-16,ACTIVE
H00004336,A003679,2024-03-11,ACTIVE
H00004337,A003680,2024-11-10,ACTIVE
H00004338,A003681,2024-05-21,ACTIVE
H00004339,A003681,2024-12-29,CLOSED
H00004340,A003682,2026-04-21,ACTIVE
H00004341,A003683,2024-12-18,ACTIVE
H00004342,A003684,2024-06-12,ACTIVE
H00004343,A003685,2025-05-14,ACTIVE
H00004344,A003686,2024-08-08,ACTIVE
H00004345,A003687,2024-07-01,ACTIVE
H00004346,A003688,2024-01-27,ACTIVE
H00004347,A003689,2024-08-30,ACTIVE
H00004348,A003690,2026-03-17,ACTIVE
H00004349,A003691,2024-11-29,ACTIVE
H00004350,A003692,2024-01-13,ACTIVE
H00004351,A003693,2024-12-22,ACTIVE
H00004352,A003694,2026-01-31,ACTIVE
H00004353,A003695,2025-05-22,ACTIVE
H00004354,A003696,2025-05-03,ACTIVE
H00004355,A003697,2025-12-07,ACTIVE
H00004356,A003697,2026-08-18,WRITTEN_OFF
H00004357,A003698,2025-09-07,ACTIVE
H00004358,A003699,2024-04-12,ACTIVE
H00004359,A003700,2025-11-30,ACTIVE
H00004360,A003701,2024-07-02,ACTIVE
H00004361,A003702,2025-02-08,ACTIVE
H00004362,A003703,2025-12-27,ACTIVE
H00004363,A003704,2025-04-13,ACTIVE
H00004364,A003705,2025-06-02,ACTIVE
H00004365,A003706,2026-02-09,ACTIVE
H00004366,A003707,2025-04-16,ACTIVE
H00004367,A003708,2025-02-08,ACTIVE
H00004368,A003709,2025-08-07,ACTIVE
H00004369,A003709,2026-09-27,CLOSED
H00004370,A003710,2025-05-05,ACTIVE
H00004371,A003711,2024-12-25,ACTIVE
H00004372,A003712,2025-10-16,ACTIVE
H00004373,A003712,2026-03-14,WRITTEN_OFF
H00004374,A003713,2026-01-06,ACTIVE
H00004375,A003714,2025-10-29,ACTIVE
H00004376,A003715,2025-09-13,ACTIVE
H00004377,A003716,2025-09-16,ACTIVE
H00004378,A003717,2024-11-26,ACTIVE
H00004379,A003718,2024-04-27,ACTIVE
H00004380,A003719,2025-07-14,ACTIVE
H00004381,A003720,2025-09-23,ACTIVE
H00004382,A003721,2025-11-25,ACTIVE
H00004383,A003722,2025-10-10,ACTIVE
H00004384,A003723,2024-12-20,ACTIVE
H00004385,A003724,2025-06-01,ACTIVE
H00004386,A003725,2024-06-11,ACTIVE
H00004387,A003726,2025-08-26,ACTIVE
H00004388,A003727,2026-01-16,ACTIVE
H00004389,A003728,2024-11-08,ACTIVE
H00004390,A003729,2025-10-17,ACTIVE
H00004391,A003730,2024-06-07,ACTIVE
H00004392,A003731,2024-01-13,ACTIVE
H00004393,A003731,2024-08-24,WRITTEN_OFF
H00004394,A003732,2024-01-26,ACTIVE
H00004395,A003733,2024-04-29,ACTIVE
H00004396,A003734,2026-01-09,ACTIVE
H00004397,A003735,2025-07-03,ACTIVE
H00004398,A003736,2024-10-07,ACTIVE
H00004399,A003737,2026-02-04,ACTIVE
H00004400,A003737,2026-10-07,WRITTEN_OFF
H00004401,A003738,2025-05-30,ACTIVE
H00004402,A003739,2025-12-19,ACTIVE
H00004403,A003740,2026-03-03,ACTIVE
H00004404,A003741,2025-03-03,ACTIVE
H00004405,A003741,2025-11-02,CLOSED
H00004406,A003742,2025-10-11,ACTIVE
H00004407,A003743,2024-02-09,ACTIVE
H00004408,A003744,2025-07-25,ACTIVE
H00004409,A003745,2024-11-26,ACTIVE
H00004410,A003746,2026-05-07,ACTIVE
H00004411,A003746,2027-02-07,CLOSED
H00004412,A003747,2024-11-04,ACTIVE
H00004413,A003748,2025-04-08,ACTIVE
H00004414,A003749,2025-01-27,ACTIVE
H00004415,A003750,2026-05-08,ACTIVE
H00004416,A003751,2026-01-02,ACTIVE
H00004417,A003752,2024-04-18,ACTIVE
H00004418,A003753,2025-06-15,ACTIVE
H00004419,A003753,2026-02-21,CLOSED
H00004420,A003754,2026-01-28,ACTIVE
H00004421,A003754,2026-12-29,CLOSED
H00004422,A003755,2024-05-23,ACTIVE
H00004423,A003755,2025-09-26,CLOSED
H00004424,A003756,2025-01-28,ACTIVE
H00004425,A003757,2025-05-07,ACTIVE
H00004426,A003758,2025-03-19,ACTIVE
H00004427,A003759,2025-09-19,ACTIVE
H00004428,A003760,2025-11-29,ACTIVE
H00004429,A003761,2025-04-19,ACTIVE
H00004430,A003762,2025-02-16,ACTIVE
H00004431,A003763,2025-03-02,ACTIVE
H00004432,A003763,2026-10-09,CLOSED
H00004433,A003764,2025-08-03,ACTIVE
H00004434,A003764,2026-07-18,WRITTEN_OFF
H00004435,A003765,2025-04-20,ACTIVE
H00004436,A003765,2025-12-03,WRITTEN_OFF
H00004437,A003766,2024-11-06,ACTIVE
H00004438,A003767,2026-05-14,ACTIVE
H00004439,A003768,2026-02-26,ACTIVE
H00004440,A003769,2024-02-24,ACTIVE
H00004441,A003770,2025-01-20,ACTIVE
H00004442,A003771,2024-04-08,ACTIVE
H00004443,A003771,2024-10-08,CLOSED
H00004444,A003772,2026-05-12,ACTIVE
H00004445,A003773,2024-07-25,ACTIVE
H00004446,A003774,2026-04-16,ACTIVE
H00004447,A003775,2024-09-30,ACTIVE
H00004448,A003776,2025-08-22,ACTIVE
H00004449,A003776,2026-02-21,CLOSED
H00004450,A003777,2024-01-23,ACTIVE
H00004451,A003778,2025-05-10,ACTIVE
H00004452,A003779,2024-12-26,ACTIVE
H00004453,A003780,2024-06-04,ACTIVE
H00004454,A003781,2024-03-17,ACTIVE
H00004455,A003781,2024-11-07,CLOSED
H00004456,A003782,2024-07-12,ACTIVE
H00004457,A003783,2025-09-30,ACTIVE
H00004458,A003784,2026-01-31,ACTIVE
H00004459,A003785,2024-08-24,ACTIVE
H00004460,A003786,2025-02-24,ACTIVE
H00004461,A003787,2024-06-10,ACTIVE
H00004462,A003788,2024-03-21,ACTIVE
H00004463,A003789,2025-11-20,ACTIVE
H00004464,A003790,2025-07-19,ACTIVE
H00004465,A003790,2026-06-23,WRITTEN_OFF
H00004466,A003791,2026-01-27,ACTIVE
H00004467,A003791,2026-10-18,WRITTEN_OFF
H00004468,A003792,2024-01-04,ACTIVE
H00004469,A003793,2025-10-06,ACTIVE
H00004470,A003794,2025-01-24,ACTIVE
H00004471,A003795,2025-09-11,ACTIVE
H00004472,A003796,2024-02-13,ACTIVE
H00004473,A003796,2025-01-24,CLOSED
H00004474,A003797,2024-08-06,ACTIVE
H00004475,A003798,2024-09-25,ACTIVE
H00004476,A003798,2025-11-22,CLOSED
H00004477,A003799,2025-02-10,ACTIVE
H00004478,A003800,2025-10-27,ACTIVE
H00004479,A003801,2024-10-09,ACTIVE
H00004480,A003802,2024-06-04,ACTIVE
H00004481,A003802,2025-11-06,CLOSED
H00004482,A003803,2024-09-14,ACTIVE
H00004483,A003804,2024-01-15,ACTIVE
H00004484,A003805,2024-08-09,ACTIVE
H00004485,A003806,2025-05-28,ACTIVE
H00004486,A003807,2024-11-16,ACTIVE
H00004487,A003808,2025-04-05,ACTIVE
H00004488,A003809,2024-05-24,ACTIVE
H00004489,A003810,2026-03-18,ACTIVE
H00004490,A003810,2027-03-05,CLOSED
H00004491,A003811,2024-10-07,ACTIVE
H00004492,A003812,2025-11-01,ACTIVE
H00004493,A003813,2024-05-27,ACTIVE
H00004494,A003813,2025-11-05,CLOSED
H00004495,A003814,2024-09-14,ACTIVE
H00004496,A003815,2024-03-29,ACTIVE
H00004497,A003816,2025-10-12,ACTIVE
H00004498,A003817,2024-05-04,ACTIVE
H00004499,A003817,2024-10-21,CLOSED
H00004500,A003818,2024-05-14,ACTIVE
H00004501,A003819,2025-10-23,ACTIVE
H00004502,A003820,2025-01-31,ACTIVE
H00004503,A003820,2025-08-08,CLOSED
H00004504,A003821,2025-03-26,ACTIVE
H00004505,A003822,2025-02-10,ACTIVE
H00004506,A003823,2024-03-03,ACTIVE
H00004507,A003824,2025-05-04,ACTIVE
H00004508,A003825,2025-04-04,ACTIVE
H00004509,A003826,2026-05-06,ACTIVE
H00004510,A003827,2025-08-20,ACTIVE
H00004511,A003828,2026-03-16,ACTIVE
H00004512,A003829,2025-09-08,ACTIVE
H00004513,A003830,2024-09-17,ACTIVE
H00004514,A003831,2024-08-01,ACTIVE
H00004515,A003832,2025-09-24,ACTIVE
H00004516,A003833,2025-01-31,ACTIVE
H00004517,A003834,2024-09-19,ACTIVE
H00004518,A003835,2025-08-31,ACTIVE
H00004519,A003836,2024-09-07,ACTIVE
H00004520,A003837,2024-07-10,ACTIVE
H00004521,A003838,2026-03-18,ACTIVE
H00004522,A003839,2025-11-06,ACTIVE
H00004523,A003840,2025-10-29,ACTIVE
H00004524,A003841,2024-08-10,ACTIVE
H00004525,A003842,2024-03-07,ACTIVE
H00004526,A003842,2025-03-16,CLOSED
H00004527,A003843,2025-05-01,ACTIVE
H00004528,A003843,2026-12-04,CLOSED
H00004529,A003844,2026-03-24,ACTIVE
H00004530,A003845,2024-08-14,ACTIVE
H00004531,A003846,2025-04-25,ACTIVE
H00004532,A003847,2024-09-03,ACTIVE
H00004533,A003847,2026-03-14,WRITTEN_OFF
H00004534,A003848,2024-04-25,ACTIVE
H00004535,A003849,2025-02-10,ACTIVE
H00004536,A003849,2026-03-26,WRITTEN_OFF
H00004537,A003850,2026-03-07,ACTIVE
H00004538,A003851,2025-06-30,ACTIVE
H00004539,A003852,2025-03-13,ACTIVE
H00004540,A003853,2025-04-13,ACTIVE
H00004541,A003854,2024-03-16,ACTIVE
H00004542,A003855,2024-08-21,ACTIVE
H00004543,A003855,2025-10-05,CLOSED
H00004544,A003856,2026-04-22,ACTIVE
H00004545,A003856,2027-05-27,CLOSED
H00004546,A003857,2026-04-18,ACTIVE
H00004547,A003858,2024-04-02,ACTIVE
H00004548,A003858,2025-01-01,CLOSED
H00004549,A003859,2026-01-07,ACTIVE
H00004550,A003860,2024-05-10,ACTIVE
H00004551,A003861,2025-06-23,ACTIVE
H00004552,A003862,2024-08-10,ACTIVE
H00004553,A003863,2024-06-24,ACTIVE
H00004554,A003864,2026-05-10,ACTIVE
H00004555,A003864,2026-12-29,CLOSED
H00004556,A003865,2025-03-06,ACTIVE
H00004557,A003866,2026-01-06,ACTIVE
H00004558,A003867,2025-12-23,ACTIVE
H00004559,A003868,2026-04-21,ACTIVE
H00004560,A003869,2024-06-29,ACTIVE
H00004561,A003870,2024-09-16,ACTIVE
H00004562,A003871,2024-02-11,ACTIVE
H00004563,A003872,2025-04-15,ACTIVE
H00004564,A003873,2026-04-01,ACTIVE
H00004565,A003874,2025-10-14,ACTIVE
H00004566,A003875,2025-09-02,ACTIVE
H00004567,A003876,2024-05-17,ACTIVE
H00004568,A003877,2024-10-18,ACTIVE
H00004569,A003877,2026-02-25,WRITTEN_OFF
H00004570,A003878,2025-05-01,ACTIVE
H00004571,A003878,2026-06-19,CLOSED
H00004572,A003879,2026-02-09,ACTIVE
H00004573,A003880,2024-11-27,ACTIVE
H00004574,A003881,2025-10-22,ACTIVE
H00004575,A003882,2026-01-19,ACTIVE
H00004576,A003883,2024-10-31,ACTIVE
H00004577,A003884,2026-01-25,ACTIVE
H00004578,A003884,2027-01-30,CLOSED
H00004579,A003885,2025-06-02,ACTIVE
H00004580,A003886,2026-05-19,ACTIVE
H00004581,A003887,2024-03-01,ACTIVE
H00004582,A003888,2025-01-13,ACTIVE
H00004583,A003888,2025-06-28,CLOSED
H00004584,A003889,2026-04-22,ACTIVE
H00004585,A003890,2024-08-22,ACTIVE
H00004586,A003891,2024-04-13,ACTIVE
H00004587,A003892,2026-05-08,ACTIVE
H00004588,A003893,2024-04-28,ACTIVE
H00004589,A003894,2026-05-28,ACTIVE
H00004590,A003895,2025-12-22,ACTIVE
H00004591,A003896,2026-02-24,ACTIVE
H00004592,A003897,2024-04-06,ACTIVE
H00004593,A003898,2024-12-27,ACTIVE
H00004594,A003899,2025-08-20,ACTIVE
H00004595,A003899,2026-09-09,WRITTEN_OFF
H00004596,A003900,2024-06-03,ACTIVE
H00004597,A003901,2024-03-15,ACTIVE
H00004598,A003902,2025-06-13,ACTIVE
H00004599,A003903,2025-11-13,ACTIVE
H00004600,A003904,2024-06-27,ACTIVE
H00004601,A003905,2026-05-29,ACTIVE
H00004602,A003906,2024-06-27,ACTIVE
H00004603,A003907,2024-05-25,ACTIVE
H00004604,A003908,2026-03-02,ACTIVE
H00004605,A003909,2024-08-20,ACTIVE
H00004606,A003910,2024-12-16,ACTIVE
H00004607,A003910,2025-11-01,CLOSED
H00004608,A003911,2025-03-05,ACTIVE
H00004609,A003912,2024-05-09,ACTIVE
H00004610,A003913,2025-03-03,ACTIVE
H00004611,A003913,2025-07-06,CLOSED
H00004612,A003914,2025-12-18,ACTIVE
H00004613,A003915,2025-11-08,ACTIVE
H00004614,A003916,2024-01-28,ACTIVE
H00004615,A003916,2025-07-14,WRITTEN_OFF
H00004616,A003917,2025-11-20,ACTIVE
H00004617,A003918,2026-05-13,ACTIVE
H00004618,A003919,2025-04-21,ACTIVE
H00004619,A003920,2024-07-09,ACTIVE
H00004620,A003921,2026-02-17,ACTIVE
H00004621,A003922,2025-01-23,ACTIVE
H00004622,A003923,2024-09-09,ACTIVE
H00004623,A003924,2024-04-29,ACTIVE
H00004624,A003925,2024-05-25,ACTIVE
H00004625,A003926,2025-07-08,ACTIVE
H00004626,A003926,2026-09-15,CLOSED
H00004627,A003927,2025-08-22,ACTIVE
H00004628,A003928,2024-03-04,ACTIVE
H00004629,A003929,2025-10-04,ACTIVE
H00004630,A003930,2025-10-14,ACTIVE
H00004631,A003931,2024-07-10,ACTIVE
H00004632,A003931,2026-02-09,WRITTEN_OFF
H00004633,A003932,2025-01-03,ACTIVE
H00004634,A003932,2026-01-05,CLOSED
H00004635,A003933,2024-07-22,ACTIVE
H00004636,A003934,2024-10-05,ACTIVE
H00004637,A003935,2024-07-04,ACTIVE
H00004638,A003936,2025-09-17,ACTIVE
H00004639,A003937,2025-07-15,ACTIVE
H00004640,A003938,2024-03-08,ACTIVE
H00004641,A003939,2025-10-30,ACTIVE
H00004642,A003940,2024-12-27,ACTIVE
H00004643,A003941,2025-11-25,ACTIVE
H00004644,A003942,2024-08-27,ACTIVE
H00004645,A003943,2026-04-08,ACTIVE
H00004646,A003944,2024-03-27,ACTIVE
H00004647,A003945,2026-04-06,ACTIVE
H00004648,A003946,2024-02-18,ACTIVE
H00004649,A003947,2024-09-05,ACTIVE
H00004650,A003947,2025-03-17,CLOSED
H00004651,A003948,2026-05-15,ACTIVE
H00004652,A003948,2026-12-17,CLOSED
H00004653,A003949,2024-01-08,ACTIVE
H00004654,A003950,2025-04-26,ACTIVE
H00004655,A003951,2026-04-14,ACTIVE
H00004656,A003952,2025-11-13,ACTIVE
H00004657,A003952,2026-05-25,CLOSED
H00004658,A003953,2024-06-06,ACTIVE
H00004659,A003954,2024-07-14,ACTIVE
H00004660,A003955,2024-06-19,ACTIVE
H00004661,A003956,2024-02-28,ACTIVE
H00004662,A003957,2025-02-22,ACTIVE
H00004663,A003958,2025-04-07,ACTIVE
H00004664,A003959,2024-03-26,ACTIVE
H00004665,A003960,2025-01-17,ACTIVE
H00004666,A003961,2024-06-03,ACTIVE
H00004667,A003962,2026-02-21,ACTIVE
H00004668,A003963,2025-12-12,ACTIVE
H00004669,A003964,2024-04-25,ACTIVE
H00004670,A003965,2025-10-08,ACTIVE
H00004671,A003965,2027-02-19,CLOSED
H00004672,A003966,2025-02-20,ACTIVE
H00004673,A003967,2024-10-26,ACTIVE
H00004674,A003968,2024-07-09,ACTIVE
H00004675,A003969,2024-03-19,ACTIVE
H00004676,A003969,2025-04-17,CLOSED
H00004677,A003970,2025-12-29,ACTIVE
H00004678,A003971,2025-06-01,ACTIVE
H00004679,A003972,2026-04-16,ACTIVE
H00004680,A003972,2027-03-25,CLOSED
H00004681,A003973,2025-07-22,ACTIVE
H00004682,A003974,2025-07-27,ACTIVE
H00004683,A003974,2026-11-05,CLOSED
H00004684,A003975,2026-04-21,ACTIVE
H00004685,A003976,2024-01-30,ACTIVE
H00004686,A003976,2025-07-10,WRITTEN_OFF
H00004687,A003977,2024-10-30,ACTIVE
H00004688,A003978,2024-03-23,ACTIVE
H00004689,A003978,2025-04-25,WRITTEN_OFF
H00004690,A003979,2025-06-11,ACTIVE
H00004691,A003980,2026-05-04,ACTIVE
H00004692,A003981,2026-05-09,ACTIVE
H00004693,A003982,2024-05-03,ACTIVE
H00004694,A003983,2025-04-11,ACTIVE
H00004695,A003984,2025-09-08,ACTIVE
H00004696,A003985,2024-06-10,ACTIVE
H00004697,A003986,2025-04-24,ACTIVE
H00004698,A003986,2025-11-05,CLOSED
H00004699,A003987,2024-04-01,ACTIVE
H00004700,A003988,2025-09-02,ACTIVE
H00004701,A003989,2024-10-29,ACTIVE
H00004702,A003990,2024-11-17,ACTIVE
H00004703,A003991,2025-05-22,ACTIVE
H00004704,A003992,2025-09-26,ACTIVE
H00004705,A003993,2026-01-24,ACTIVE
H00004706,A003994,2025-05-22,ACTIVE
H00004707,A003995,2026-04-19,ACTIVE
H00004708,A003996,2026-01-31,ACTIVE
H00004709,A003997,2025-01-10,ACTIVE
H00004710,A003998,2024-11-18,ACTIVE
H00004711,A003999,2024-08-28,ACTIVE
H00004712,A004000,2025-01-21,ACTIVE
H00004713,A004001,2026-04-16,ACTIVE
H00004714,A004002,2025-10-27,ACTIVE
H00004715,A004003,2024-03-30,ACTIVE
H00004716,A004004,2025-09-13,ACTIVE
H00004717,A004005,2025-06-08,ACTIVE
H00004718,A004006,2025-12-09,ACTIVE
H00004719,A004007,2026-03-06,ACTIVE
H00004720,A004008,2026-01-04,ACTIVE
H00004721,A004009,2026-04-13,ACTIVE
H00004722,A004009,2027-01-31,WRITTEN_OFF
H00004723,A004010,2024-09-14,ACTIVE
H00004724,A004011,2025-07-23,ACTIVE
H00004725,A004012,2025-08-03,ACTIVE
H00004726,A004013,2026-01-29,ACTIVE
H00004727,A004014,2024-01-23,ACTIVE
H00004728,A004015,2025-10-03,ACTIVE
H00004729,A004016,2026-02-22,ACTIVE
H00004730,A004016,2027-10-05,WRITTEN_OFF
H00004731,A004017,2025-02-22,ACTIVE
H00004732,A004018,2025-12-27,ACTIVE
H00004733,A004019,2024-09-15,ACTIVE
H00004734,A004020,2026-04-05,ACTIVE
H00004735,A004021,2025-07-13,ACTIVE
H00004736,A004022,2024-10-04,ACTIVE
H00004737,A004023,2025-05-03,ACTIVE
H00004738,A004023,2025-12-09,CLOSED
H00004739,A004024,2024-01-27,ACTIVE
H00004740,A004025,2025-05-20,ACTIVE
H00004741,A004026,2026-04-04,ACTIVE
H00004742,A004027,2025-09-24,ACTIVE
H00004743,A004028,2026-02-07,ACTIVE
H00004744,A004029,2024-03-20,ACTIVE
H00004745,A004030,2024-01-21,ACTIVE
H00004746,A004031,2025-05-25,ACTIVE
H00004747,A004032,2024-12-20,ACTIVE
H00004748,A004032,2025-09-19,CLOSED
H00004749,A004033,2024-04-22,ACTIVE
H00004750,A004034,2026-01-23,ACTIVE
H00004751,A004034,2027-01-03,CLOSED
H00004752,A004035,2024-11-30,ACTIVE
H00004753,A004036,2024-01-04,ACTIVE
H00004754,A004037,2024-07-13,ACTIVE
H00004755,A004038,2024-07-22,ACTIVE
H00004756,A004038,2025-09-14,CLOSED
H00004757,A004039,2026-01-13,ACTIVE
H00004758,A004040,2024-12-19,ACTIVE
H00004759,A004040,2025-04-09,CLOSED
H00004760,A004041,2024-08-03,ACTIVE
H00004761,A004042,2026-03-27,ACTIVE
H00004762,A004043,2024-06-08,ACTIVE
H00004763,A004044,2024-06-30,ACTIVE
H00004764,A004045,2024-09-04,ACTIVE
H00004765,A004046,2025-05-31,ACTIVE
H00004766,A004047,2026-01-16,ACTIVE
H00004767,A004048,2025-07-25,ACTIVE
H00004768,A004048,2026-02-10,CLOSED
H00004769,A004049,2026-04-08,ACTIVE
H00004770,A004050,2026-03-29,ACTIVE
H00004771,A004051,2024-05-08,ACTIVE
H00004772,A004051,2025-10-10,CLOSED
H00004773,A004052,2026-04-10,ACTIVE
H00004774,A004052,2027-11-07,CLOSED
H00004775,A004053,2024-10-20,ACTIVE
H00004776,A004054,2025-09-13,ACTIVE
H00004777,A004055,2024-08-26,ACTIVE
H00004778,A004056,2025-06-19,ACTIVE
H00004779,A004057,2025-01-25,ACTIVE
H00004780,A004058,2025-01-20,ACTIVE
H00004781,A004058,2026-01-15,CLOSED
H00004782,A004059,2024-11-21,ACTIVE
H00004783,A004060,2026-04-12,ACTIVE
H00004784,A004061,2025-04-02,ACTIVE
H00004785,A004062,2024-04-27,ACTIVE
H00004786,A004062,2025-01-26,WRITTEN_OFF
H00004787,A004063,2024-04-06,ACTIVE
H00004788,A004064,2024-09-28,ACTIVE
H00004789,A004065,2025-02-23,ACTIVE
H00004790,A004066,2024-01-25,ACTIVE
H00004791,A004066,2024-12-25,WRITTEN_OFF
H00004792,A004067,2025-12-05,ACTIVE
H00004793,A004068,2026-02-17,ACTIVE
H00004794,A004069,2025-12-30,ACTIVE
H00004795,A004070,2026-02-02,ACTIVE
H00004796,A004070,2027-01-27,CLOSED
H00004797,A004071,2025-05-26,ACTIVE
H00004798,A004071,2026-09-04,CLOSED
H00004799,A004072,2025-11-28,ACTIVE
H00004800,A004073,2024-01-13,ACTIVE
H00004801,A004074,2024-09-29,ACTIVE
H00004802,A004075,2026-03-21,ACTIVE
H00004803,A004076,2025-01-30,ACTIVE
H00004804,A004077,2025-02-10,ACTIVE
H00004805,A004078,2026-03-27,ACTIVE
H00004806,A004079,2026-03-17,ACTIVE
H00004807,A004080,2026-03-30,ACTIVE
H00004808,A004081,2024-10-23,ACTIVE
H00004809,A004082,2024-02-02,ACTIVE
H00004810,A004083,2026-02-08,ACTIVE
H00004811,A004084,2026-04-17,ACTIVE
H00004812,A004085,2025-06-11,ACTIVE
H00004813,A004086,2026-05-27,ACTIVE
H00004814,A004087,2025-12-27,ACTIVE
H00004815,A004088,2024-09-13,ACTIVE
H00004816,A004089,2025-10-04,ACTIVE
H00004817,A004089,2027-03-27,CLOSED
H00004818,A004090,2025-06-13,ACTIVE
H00004819,A004091,2024-08-22,ACTIVE
H00004820,A004092,2026-03-04,ACTIVE
H00004821,A004093,2024-07-10,ACTIVE
H00004822,A004094,2024-12-01,ACTIVE
H00004823,A004095,2025-07-29,ACTIVE
H00004824,A004096,2024-03-27,ACTIVE
H00004825,A004097,2024-06-12,ACTIVE
H00004826,A004097,2025-04-23,CLOSED
H00004827,A004098,2024-06-08,ACTIVE
H00004828,A004099,2025-06-19,ACTIVE
H00004829,A004100,2025-07-22,ACTIVE
H00004830,A004101,2026-05-08,ACTIVE
H00004831,A004102,2025-11-17,ACTIVE
H00004832,A004103,2024-12-24,ACTIVE
H00004833,A004104,2025-11-30,ACTIVE
H00004834,A004104,2027-02-26,CLOSED
H00004835,A004105,2024-01-31,ACTIVE
H00004836,A004105,2025-07-25,CLOSED
H00004837,A004106,2025-06-26,ACTIVE
H00004838,A004107,2024-10-08,ACTIVE
H00004839,A004108,2025-01-11,ACTIVE
H00004840,A004109,2025-10-13,ACTIVE
H00004841,A004110,2025-09-07,ACTIVE
H00004842,A004111,2024-08-15,ACTIVE
H00004843,A004112,2026-04-09,ACTIVE
H00004844,A004113,2024-12-26,ACTIVE
H00004845,A004114,2024-01-19,ACTIVE
H00004846,A004114,2025-05-05,WRITTEN_OFF
